,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
753,"Mon amie veut devenir médecin, elle a donc passé le MCAT.","La première fois, elle n'a pas eu une bonne note.",Elle a étudié très fort et l'a repris.,"Cette fois, elle s'en est bien sortie!","Elle n'en a plus jamais parlé, et n'est pas devenue médecin.",On l'a invitée à boire un verre pour fêter ça.,2
754,Kelly est allée se détendre à la mer.,Elle est immédiatement allée mettre ses pieds dedans.,"Mais alors qu'elle mettait les pieds à l'eau, la vague l'a capturée.",Ses vêtements sont trempés.,Kelly est rentrée chez elle pour se changer.,Kelly était très heureuse d'avoir des vêtements trempés.,1
755,Ben était excité d'aller pêcher avec son grand-père pour la première fois.,"Cependant, il trouvait que mettre les vers sur le crochet était dégoûtant.",Il s'est accidentellement piqué le doigt avec un des crochets.,Ben s'est vite rendu compte que la pêche n'était pas pour lui.,Ben a demandé à son grand-père quand ils pouvaient aller pêcher.,Ben a demandé à son grand-père s'ils pouvaient regarder un film à la place.,2
756,Amelia se préparait pour un rendez-vous dans un bon restaurant italien.,L'ami d'Amelia lui avait donné un rendez-vous à l'aveugle une semaine auparavant.,Elle est arrivée au restaurant tôt et a attendu son rencard.,Trente minutes s'étaient écoulées et son compagnon ne s'était pas présenté.,Amelia est rentrée chez elle.,Amelia était très heureuse.,1
757,La mère voulait vraiment une photo du garçon avec le Père Noël.,Le garçon avait peur et a refusé.,La mère a dit au garçon que le Père Noël était responsable de l'apport des cadeaux.,Cela a changé l'avis du garçon.,Le garçon espérait recevoir beaucoup de cadeaux du Père Noël!,Le garçon est parti sans avoir sa photo prise.,1
758,Stewart essayait de finir sa tâche préférée avant de se coucher.,Il était tellement absorbé par ça qu'il a oublié de faire bouillir le feu.,"Tremblant, il a enroulé une série de couvertures autour de lui.",Il est devenu très chaleureux et content.,"Quand il s'est réveillé, il faisait froid.",Stewart était heureux de se rappeler de faire brûler le feu.,1
759,Anthony voulait apprendre à parler espagnol.,Il a trouvé un cours d'espagnol en ligne et s'est inscrit.,Anthony a étudié assidûment et a fini par apprendre la langue.,Anthony parle espagnol couramment maintenant.,Anthony a réussi grâce à ses compétences linguistiques.,Anthony ne pouvait pas apprendre le langage correctement.,1
760,Amy est allée à l'épicerie après le travail.,Elle avait une courte liste d'articles à acheter.,Le magasin n'avait plus la moitié des articles.,Amy a dû aller dans une autre épicerie.,Elle a acheté deux jupes et un chemisier.,"Après cela, elle a pu rentrer chez elle et préparer un bon repas.",2
761,Joanie s'est préparée à sécher ses cheveux pour un rendez-vous.,Elle était bouleversée de voir son sèche-linge disparu.,"Puis, Joanie a entendu un bruit familier venant de l'extérieur.",Elle a vu son frère utiliser le sèche-linge.,Joanie était contente de son frère.,Joanie est sortie pour affronter son frère.,2
762,Cornelia décide qu'elle veut réarranger son appartement.,Son lit est resté près du mur pendant des années.,Cornelia déplace son lit pour s'asseoir près de la fenêtre.,"Quand ses amis voient son nouveau style, ils l'adorent.",Cornelia a alors remis son lit à sa place.,"Bientôt, toutes ses amies avaient arrangé leurs lits de la même façon.",2
763,Tim adorait sa moto.,Il l'a monté chaque fois qu'il le pouvait.,"Jusqu'à la semaine dernière, quand il a fait naufrage.",Il ne le monte plus.,Tim se sent en sécurité quand il est à moto.,Tim a peur de monter sur sa moto.,2
764,Wendy a obtenu son premier emploi d'infirmière dans une maison de retraite.,Elle aimait vraiment son travail et avait des liens avec les résidents.,Elle aimait vraiment parler à une vieille dame en particulier.,"Un jour, la dame lui a montré des photos de ses enfants.",Wendy est sortie en pleurant.,Wendy a aimé voir les photos.,2
765,Tom et Jake sont allés à un concert.,Ils ont vu un groupe qu'ils aiment.,Ils sont allés dans la salle d'accueil.,Il y avait des gens très grands qui ne voyaient rien.,Tom et Jake ne pouvaient plus voir leur groupe préféré.,Tom et Jake ont apprécié la belle vue.,1
766,Lester était fier d'avoir passé des années sans téléphone portable.,Il aimait penser qu'il était moins dépendant de la technologie que les autres.,"Cependant, un jour, sa voiture a eu un pneu crevé et il a souhaité avoir un téléphone.",Il ne voulait pas revivre une telle expérience.,Lester a continué sa vie sans téléphone portable.,Lester est sorti et a acheté le meilleur téléphone portable qu'il pouvait se permettre.,2
767,Ben avait besoin d'un changement d'huile dans sa voiture.,Il savait qu'ils étaient assez chers.,Puis il a vu un coupon dans le journal.,Ben l'a coupé et l'a emmené au garage.,Ben a réussi à faire changer son huile.,Ben a vendu son rein pour du crack.,1
768,Je me suis réveillé affamé.,J'ai versé un bol de céréales mais je n'ai pas eu de lait.,"Après avoir envisagé d'utiliser de l'eau, j'ai décidé d'aller au magasin.",Je suis allé au coin et j'ai pris un demi-gallon de 2%.,Je suis rentrée et j'ai mangé des céréales.,Je suis rentré à la maison et j'ai mangé de la pizza.,1
769,Anna avait un aquarium d'eau salée.,Elle n'y gardait que du corail.,"Puis elle a décidé qu'elle voulait du poisson, aussi.",Elle a acheté quelques petits poissons-clowns et des déclencheurs.,Anna a rapidement rendu le poisson au magasin.,"Maintenant, Anna a un réservoir diversifié avec des poissons et des coraux.",2
770,Holly était un beau chat noir que Lee aimait beaucoup.,"Malheureusement, Holy est tombée très malade et Lee a dû l'endormir.",Lee était très triste de manquer Holly tous les jours.,"Un jour, un petit chaton noir est apparu à la porte de derrière de Lee.",Lee a décidé d'adopter un chiot.,Lee a décidé d'adopter le chaton.,2
771,Bob avait besoin d'une nouvelle paire de chaussettes.,Il est allé au grand magasin pour les acheter.,Le magasin faisait une grosse vente.,Il s'est retrouvé à acheter beaucoup de bonnes choses.,Bob a vraiment apprécié son voyage de shopping.,Bob a tout rendu le lendemain.,1
772,Le jeune Reggie aimait jouer et regarder le football américain.,Son joueur préféré était le running back Jamal Lewis.,Il était à l'aéroport de Salt Lake avec sa famille et a vu son héros.,Il est allé le voir pour lui dire qu'il jouerait aussi au football professionnel.,Jamal Lewis lui a donné des conseils personnels et lui a souhaité le meilleur.,Le jeune Reggie lui a dit de rester loin de lui.,1
773,Ella a trouvé un petit rouge-gorge sur le sol.,Elle savait qu'il était tombé de son nid.,Elle l'a emballé avec soin et en a fait une maison sûre.,Puis elle lui a donné des vers à la main.,Elle aimait s'occuper du rouge-gorge.,Mais elle ne voulait plus du rouge-gorge.,1
774,J'ai pris la résolution de démissionner.,J'ai écrit ma lettre de démission.,Je suis allé discrètement au bureau et je l'ai rendu.,J'ai démissionné de mon travail.,Je suis libre de poursuivre une carrière qui me rendra heureux.,Je retourne travailler demain.,1
775,J'ai mis la rose noire en plastique dans un vase avec de l'eau.,Je l'ai laissé sur ma bibliothèque pendant quelques semaines.,Dix personnes m'ont posé la question.,Ils voulaient savoir pourquoi j'avais une fausse fleur arrosée.,"Honnêtement, je ne savais pas vraiment pourquoi non plus.","Après quelques semaines, la fleur est morte.",1
776,Ben a décidé de s'offrir un café.,Il a payé le café avec sa carte de débit.,"Plus tard, la banque l'a appelé pour lui dire qu'il avait fait un tirage au sort.",Ils lui ont expliqué qu'il devait payer une amende de trente dollars.,Ben était frustré par la facturation supplémentaire.,Ben était heureux après avoir reçu l'appel de la banque.,1
777,Chris était sur sa deuxième escale de la semaine.,"En se promenant dans l'aéroport, il décida de profiter de ce moment.","Installant une application sur son téléphone, il a commencé à pratiquer son français.",Un autre client de l'aéroport l'a entendu et lui a offert son aide.,Le patron a aidé Chris à apprendre le français de base.,Le patron ne comprenait pas Chris parce qu'il ne parlait que le chinois.,1
778,"Quand j'étais enfant, Google a commencé pour la première fois.",Je me souviens avoir demandé à mon père comment utiliser le site.,Il m'a montré comment taper et rechercher tout ce que je voulais.,"J'étais fasciné, et je passais chaque jour à mon bureau à m'amuser.",J'ai beaucoup appris de Google.,Je suis vite très en colère.,1
779,Jeff était en lice pour une promotion pour laquelle il devait passer un entretien.,"Il est rentré chez lui et a étudié très fort, en mémorisant ses réponses.",Il s'est préparé pendant plusieurs jours jusqu'à ce qu'il se sente prêt pour l'entretien.,Il est allé à son entretien et il a réussi à la perfection!,Il était heureux quand il a reçu la promotion.,Il a réalisé qu'il devait quitter son travail.,1
780,Ritz est né dans une grande portée de 12 autres chiots.,"À huit semaines, il a été donné à une famille charmante.",Ils l'ont bien élevé et il a eu une vie très heureuse.,Les choses ont changé un jour pour Ritz quand son propriétaire a eu un cancer.,Ritz est devenu orphelin et a dû être envoyé dans un refuge.,Son propriétaire a commencé à courir 20 km par jour.,1
781,Mia aimait être à l'extérieur.,"Un été, elle a décidé d'aller faire de l'escalade.",Elle a rejoint un club de personnes qui grimpent ensemble les montagnes.,Ils ont escaladé la plus haute montagne de sa région.,Mia s'est bien amusée avec moi.,Mia aurait aimé être à l'intérieur.,1
782,Le patron de Fred l'a appelé au bureau de la station de gaz propane.,Il a dit à Fred que les temps étaient durs et qu'il devait être licencié.,Fred était très en colère.,Il a pris son patron par le col et l'a jeté par terre.,Le patron de Fred lui a donné un gros câlin.,Un collègue de Fred qui l'a vu agresser son patron a appelé la police.,2
783,Ma belle-sœur essaie d'économiser de l'argent.,Elle est veuve depuis peu et vit de sa pension.,Elle a récemment rendu deux des trois boîtes de câble.,Je lui ai dit que les antennes fonctionnent bien maintenant que les émissions sont en HD.,Elle a acheté d'autres boîtes de câble.,Elle était heureuse de l'entendre.,2
784,Victor a toujours été fier d'essayer de nouveaux aliments.,"Cependant, il n'a jamais mangé de pistache.","Un jour, il achète un pot de pistaches pour les manger chez lui.",Il adore leur goût.,Victor décide de commencer à acheter des pistaches régulièrement.,Victor se rend compte qu'il a oublié son sweat-shirt à la salle de sport.,1
785,Sharon avait gardé un sac de graines inconnues pendant des années.,Elle a décidé un jour de planter les graines.,"Sharon les a mis dans des jardinières, pensant que ce seraient de petites plantes.",Sharon ne pouvait pas avoir plus tort dans son hypothèse!,Elle a ouvert une bière et a pris une gorgée.,Ils ont fini par être d'énormes plantes.,2
786,Il faisait une superbe journée dehors.,Emily voulait profiter du beau temps.,Elle a décidé d'aller au parc.,Emily a été déçue quand elle a découvert que sa voiture ne démarrait pas.,Elle a demandé à sa voisine de la faire démarrer.,Elle a conduit sa voiture chez le mécanicien pour qu'on la regarde.,1
787,Tom était fatigué de la vie quotidienne.,Il a décidé de s'échapper.,"La première semaine, il allait bien, mais il a manqué d'eau.",Il a souffert pendant deux jours et n'a toujours rien trouvé.,"Finalement, Tom est revenu sur la grille.",Tom aimait l'idée d'un jeûne.,1
788,Tim voulait apprendre l'astronomie.,Il voulait aller dans l'espace.,"Cependant, il était trop jeune pour être un astronaute.",Cette nouvelle le rendit triste.,Tim a travaillé dur à l'école pour devenir un.,Tim détestait Mars.,1
789,Ma belle-sœur travaille dans un centre de vie assistée.,Elle est serveuse.,Elle nous a donné un calendrier émis par le centre.,Elle était habillée pour la Saint Patrick.,On a tous trouvé ma sœur hilarante habillée comme ça.,Ma sœur nous cachait quelque chose.,1
790,Fred a décidé d'acheter des actions d'Apple.,Le prix de l'action était de 90 dollars quand il l'a achetée.,"Heureusement, ils ont eu de bonnes recettes hier.",Les actions ont ensuite grimpé à 100 dollars.,Fred a regretté son achat d'actions.,Fred était très heureux.,2
791,Jen était si confiante dans ses préparatifs pour le concours d'orthographe du comté.,Elle avait passé le mois dernier à étudier le dictionnaire chaque soir.,"Quand l'Abe a commencé, Jen a survécu alors que d'autres ont été assommés.",Tout se résumait aux deux derniers et l'adversaire de Jen avait foiré.,Jen a gagné le concours d'orthographe!,Jen a perdu le concours d'orthographe.,1
