,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
853,Tommy was 17 when he dyed his hair pink.,He thought it was punk and cool.,Some of his friends agreed.,His parents thought it was stupid.,They loved the new look that Tommy chose.,They made Tommy shave his head.,2
854,Robbie was looking for help shoveling her car out of the snow.,"She posted on Facebook, hoping someone would see.","Cameron saw the post, and felt sympathy for Robbie and her car.","Since he had the day off work, Cameron said he could help.",Cameron came by and helped Robbie shovel.,Cameron went to the movies and watched Ghostbusters.,1
855,Ronald kicked off his shoes and lay on the couch for a nap.,"When he woke up, he went to put his shoes on.",But he couldn't lace them up because the strings were missing!,He looked everywhere but couldn't find them.,Ronald put on his shoes and laced them up.,Ronald went to look for more laces.,2
856,Sara learned that she was expecting a child.,She made it through the nine months of pregnancy.,One day her water broke and she was taken to the hospital.,Sara was in labor for 4 hours.,Sara had a baby boy.,Sara took a nap.,1
857,Last year my uncle bought a metal detector.,He takes it to the beach every weekend.,A few months ago he found a Rolex.,It was worth a few hundred dollars.,My uncle hates the beach.,My uncle enjoys his hobby.,2
858,I went to babysit my 5-year-old nephew in San Francisco.,My sister encouraged me to bike her kid to school.,I was afraid to bike across town with my nephew in tow.,"Instead, we biked through Golden Gate Park to the beach and the zoo.",I don't have a sister.,We had a great time!,2
859,Alice's friends invited her out to lunch.,She drove out to meet them at a restaurant.,Her friends were waiting at a table but had already ordered.,"By the time she had her food, they were already done eating.",Alice felt her friends were a little thoughtless.,Alice felt her friends were very thoughtful.,1
860,My children and I visited the local animal shelter.,We looked at puppies and kittens in their cages.,My daughters picked out a friendly puppy.,They played with her and rubbed her belly.,I adopted the puppy for my daughter.,I decided to buy her a candy bar instead.,1
861,Mario got out of bed.,Today was his wedding day and he already felt the butterflies.,He shaved and showered happily.,He got dressed and went to church.,It was the best day of his life.,Mario spent the afternoon catching butterflies in the park.,1
862,Zeke was tired of living in America.,He decided to move to Cozumel.,He went to Cozumel Beach and bought some land.,Zeke decided to build a house on that land.,Zeke then happily moved to America.,Zeke lived out his life very happy.,2
863,Kelly wanted to be in the Navy.,She asked a recruiter about it.,He advised her to fill out an application.,She filled it out and submitted it.,The Navy got back to her promptly.,And the US Army got back to her.,1
864,Gina was in the lunchroom at her new school.,She only knew 2 people in the whole school.,Neither of them was in this lunchroom.,She got her food and went outside.,Gina had a great day.,Gina felt very alone.,2
865,Today we went on a plane ride.,"The plane was very big, I was scared.",When we got on the plane Mom told me it would be fun.,The plane made a lot of loud noises but it wasn't too bad.,I vowed never to get on a plane again.,I'm not afraid of planes anymore.,2
866,Adam needed a new baseball cap.,He looked online at different hats.,He selected the perfect hat and ordered it.,He was so excited to receive it.,He threw the box in the closet.,And he opened it as soon as it got there.,2
867,Ted and Beth are planning a wedding together.,They noticed that they may not have enough to pay for it.,Ted asked his parents to help pay and they agreed.,Beth did the same with her parents and got some extra money too.,Their parents love them.,They spent the money on candy.,1
868,Cindy got out of bed.,But she couldn't find her slippers.,"Instead of making breakfast, spent all day looking for them.",She gave up and ordered another pair.,She also ordered an iPhone.,"Luckily, the new ones were more comfortable than the old ones.",2
869,Neil had just arrived in Paris.,He couldn't wait to see all the culture there!,He spent his first day seeing artwork.,He visited three museums in just one day!,Neil felt very happy and satisfied that he had been able to visit.,"Neil spent all his money too quickly, and never saw art again.",1
870,Jessica was getting ready to graduate from college.,She worked very hard in school and thought she deserved a reward.,Her father knew that Jessica wanted a vacation.,"On her graduation day, Jessica's father surprised her with tickets.",Jessica was very happy.,Jessica was very angry with her dad.,1
871,Tim was too tall for all his pants.,He couldn't find a good outfit to wear for his trip to the park!,"Everything made his legs look too long, and silly.",Then he decided to cut his jeans into shorts.,Tim decided to stay home and watch TV.,Tim wore the jean shorts to the park.,2
872,Sandy had bought a new bed.,She needed to clean her room before the delivery men arrived.,She also needed to get rid of her old bed.,Her friend Jim wanted her old bed.,Sandy threw her bed away.,Sandy sold Jim her old bed.,2
873,"In college, I had some terrible professors.",They didn't know how to teach the students.,"So, I learned to teach myself on my own.","Instead of going to class, I went to the library and did exactly that.",I loved all my professors.,Teaching myself helped me get ahead of other students.,2
874,Timmy knew about this cute girl he went to school with.,He followed her home one day.,She stopped at a corner as he was following her.,"Timmy realized he had been caught, and wasn't sure what to do.",He said hello and they started talking.,He dived into the cool water.,1
