,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
791,Jen je bila tako sigurna u svoje pripreme za natjecanje u pravopisu.,Proveo je prošli mjesec proučavajući rječnik svake noći.,"Kada je pčela počela, Jen je preživjela dok su ostali bili nokautirani.",Sve se svodi na posljednja dva i Jen protivnik je zabrljao.,Jen je osvojila natjecanje u pravopisu!,Jen je izgubila natjecanje.,1
792,Kelly nije napustila svoj stan godinama.,Otišao sam do nje danas da je pozdravim.,Mogla sam reći da je bila oklijeva da me pusti unutra.,Pričali smo o tome kako joj je.,Kelly voli imati posjetitelje.,Kelly je agorafobična.,2
793,Emily je bila na plaži.,Vrijeme je počelo mirno.,Odjednom je počeo da se jako diže vjetar.,Anna je bila uhvaćena u strašnoj pješčanoj oluji!,Sjajno se provela na plaži.,"Srećom, uspjela je sigurno doći do kuće na plaži.",2
794,Andrew nikada nije bio u nevolji zbog bilo čega.,Roditelji su mu bili van grada.,Andrejevi prijatelji su došli i htjeli piti.,Andrew je uzeo roditeljsku tajnu zalihu alkohola.,Andrew je želio da njegovi roditelji imaju alkohol.,Popili su alkohol i opijali se.,2
795,Ellen je živjela na selu.,Nedostaju joj dani bez struje.,Jednog dana ledena oluja uzrokovala je nestanak struje u njenom gradu.,Jako joj je bilo hladno.,Bila je sretna kad je struja vratila.,Ellen je bila savršeno udobna.,1
796,Jose je bio uzbuđen.,Upravo je kupio novi skejtbord i htio ga je isprobati.,Odveo ga je ravno u skatepark.,On je klizal cijeli dan.,Jose se zabavio u skateparku.,Jose je bacio svoj skejtbord.,1
797,Mike je sjedio za stolom.,Ali odjednom je osjetio čudan svrbež na ruci.,Osjetio je da mu i noge svrbe.,A onda njegovo lice.,Mike je imao moždani udar.,Mike se počeo histerično smijati.,1
798,Jill je otišla na putovanje prošli mjesec.,Htjela je putovati iz Bostona u Seattle.,"Na pola puta, njen auto se pokvario.","Provela je satima na strani ceste, čekajući AAA.",Jill je bila sretna što su stigli tako brzo.,Popravili su joj auto i poslali je na put.,2
799,Direktor je najavio da će u petak biti školski ples.,Mary je postala uzbuđena zbog plesa.,Htjela je da je Dan pozove na školski ples.,Dan je vidio Mary u hodniku i rekao joj da mora razgovarati s njom.,Krivio ju je što mu je ukrala bicikl.,Bila je sretna što ju je pozvao na ples.,2
800,Otvorena je nova trgovina Organic Avenue u New Yorku i provjerila sam je.,Bio sam super uzbuđen da pokušam jer nikad nisam bio tamo.,"Kad sam ušao, imali su nevjerojatne salate i sokove za probati.",Probala sam ljetnu salatu i kokosovu vodu.,Odlučio sam da se više nikad ne vratim u taj restoran.,Ovo je bio moj novi omiljeni restoran.,2
801,Cindy je soba imala bijele zidove.,Ali ona se žalila da one odbijaju previše svjetla.,Odlučila je da joj zidove oboji u plavo.,Mislila je da je njena soba mirnija.,Mrzila ga je i prešla na crnu boju.,Bila je zadovoljna rezultatima.,2
802,Priključio sam se fantasy nogometnoj ligi po prvi put ove godine.,Pridružio sam se prijatelju jer im je trebala još jedna osoba.,Nikad prije nisam igrao.,Završio sam kao prvi!,Bila sam uzbuđena.,Bio sam jako razočaran.,1
803,Helen je ustala rano na posao.,Noć prije je padao snijeg pa je morala ispratiti auto.,Trebalo joj je sat vremena da očisti snijeg.,"Kad se vraćala kući da se spremi, čula je poznati zvuk.",Ostavila je tuš otvoren.,Helen je otišla na jezero da iznajmi jet-ski.,1
804,Nakon državnog košarkaškog prvenstva novinari su intervjuirali tim.,Dan je pitao je li ovo uživo ili snimljeno.,Novinar ga je obavijestio da je to uživo.,Dan je rekao kameri da je njegov otac bio njegova inspiracija.,Dan je divio svom ocu.,Dan se stidio tog oca.,1
805,Jeremy ima jasnu i snažnu osobnost.,Imao je problema sa poslom i dobio otkaz.,Govorio je neke nelaskanje stvari svom menadžeru i suradnicima.,"Od tada, teško je našao posao.",Jeremy ima težak način za radno mjesto.,Jeremy je ponašanje je savršen za radno mjesto.,1
806,Fran je kupila kuću na plaži.,Svaki dan su se ždralovi hranili insektima u njenom dvorištu.,Jednog dana su se ždralovi prestali pojavljivati.,Prošlo je nekoliko mjeseci i još uvijek nema dizalica.,Fran je dvorište je sada preplavio s bugovima.,Fran je pretrpjela smrtonosni srčani udar dok je uređivala cvijeće.,1
807,Naš tim je danas imao nogometnu utakmicu.,Svi smo bili spremni za pobjedu.,Izašli smo na teren i vježbali prije utakmice.,Naš tim je bio ujedinjen i surađivao.,Naš tim se stidio svog nastupa.,Naš tim je bio zadovoljan.,2
808,Kelly je mrzila satove matematike i teško je naučila pojmove.,Mnogo se mučila s tim i često je tražila pomoć od učitelja.,Radila je jako puno i to se isplatilo dobrim ocjenama.,U jesen je ulazila na koledž.,Odustala je od koledža.,Kelly je diplomirala s dobrim ocjenama.,2
809,Sofiina baka je bila smrtno bolesna.,Sophie je posjetila u bolnici da se oprosti.,Njena baka je Sophie dala svoj dragocjeni zlatni medaljon.,Rekla je Sophie da ga zadrži da je pamti.,Sophie je plakala.,Sophie joj se nasmijala u lice.,1
810,Kelly je danas imala novi razgovor za posao.,Spremila se za deset minuta i trčala kroz vrata.,"Kad je stigla tamo i susrela se s tom ženom, ona je odgovorila na pitanja.","Kad je intervju završen, rekli su joj da će je nazvati.",Kelly se nadala da će uskoro dobiti poziv.,Kelly se nadala da neće dobiti telefonski poziv.,1
811,Don je primijetio da je muha ušla u dnevnu sobu.,Odlučio je da ga udari.,"Pokušao je pola sata, ali je stalno izmiče.",Na kraju je muha sama odletjela.,Don je zatvorio vrata kroz koja je izletjela.,Don više nikad nije otišao na jezero.,1
812,Zack i njegovi prijatelji prošli su pored zastrašujuće kuće na putu do škole.,"Jednog dana, odlučili su ući u nju.",Zack i njegovi prijatelji su ušli u svaku sobu.,Kuća je bila stara i napuštena.,Odlučili su igrati baseball tamo.,Otišli su i otišli u školu.,2
813,Mia je sinoć otišla u kasino.,Počela je noć igranjem pokera.,"Nakon što je izgubila značajnu količinu novca, igrala je na automate.",Skoro joj je ponestalo novca kad je krdo zvonilo.,Mia je osvojila jackpot!,Mia je izgubila još više novca.,1
814,Portia voli šetati šumom blizu svoje kuće.,"Međutim, ona primjećuje da joj tenisice postaju blatne i odvratne.",Odluči kupiti par čizama za planinarenje.,Portia pronalazi komforan i ne previše skup par.,Ona je sretna sa svojim izborom.,Ona donira čizme u trgovinu.,1
815,Andrew se sutra ženio.,Kupio je vjenčani prsten mjesecima prije i nije ga mogao naći!,Tražio je svuda u kući.,Na kraju se sjetio da je u trgovini da se promijeni veličina.,Andrew je bio razočaran što je našao prsten.,Andrew je bio tako olakšan.,2
816,Terry je našao 200 dolara na poslu.,"Uzeo je novac kući, ali se pitao je li učinio pravu stvar.",Sljedećeg dana uzeo je novac na posao i vratio ga.,Nakon tjedan dana nitko nije tražio novac pa mu ga je šef vratio.,Mrzio je svoju odluku i sebe.,Naučio je da se iskrenost isplati.,2
817,Volim se dugo tuširati.,Odlični su i zabavni.,"Nažalost, oni su rasipači.",Uvijek se osjećam loše kad uzmem jednu.,Zato uzimam dva svakog dana.,Odlučila sam se tuširati samo jednom tjedno.,2
818,Barry voli igrati baseball.,Barry je odlučio da će ići gledati profesionalnu utakmicu.,Barry je otišao na stadion i kupio kartu.,"Po ulasku, Barry je odlučio uzeti pivo.",Barry je kupio i hot dog.,Barry je odlučio napustiti igru.,1
819,Imali smo voćne muhe u našem domu prošle godine.,Tražili smo različite tretmane.,Probali smo crveno vino u zdjeljama.,Kad to nije uspjelo kupili smo posebnu zamku.,Izdali smo još čaša crvenog vina nakon što smo vidjeli rezultate.,Mogli smo čak vidjeti kako zamka radi.,2
820,Remy je volio piti mlijeko.,"Ali jednog dana, ona je prolila mlijeko po cijelom tepihu.",I nije se ni potrudila da očisti prljavštinu.,"Sljedećeg jutra, probudila se od užasnog mirisa.",Remy je naučio da nikad ne prolijeva mlijeko na tepih i da bolje čisti.,Remy je mislio da je dobra ideja proliti više mlijeka na tepih.,1
821,Heather i Marcus su bili spremni za sljedeći korak u njihovoj vezi.,"Bili su sretni mladoženji, ali su željeli dodatak svojoj obitelji.","Iako nisu bili spremni za djecu, još uvijek su se osjećali usamljeno.","Na kapriciu, otišli su u sklonište za životinje i zaljubili se u mačku.",Usvojili su mačku.,Napustili su sklonište bez životinje.,1
822,Mnogo ljudi je hodalo u razred.,Svi su htjeli doći brzo.,Ljudi su počeli gurati druge s puta.,Oni su pali.,Svi su se vratili kući.,Zbog gomile ljudi mnogi su kasnili na nastavu.,2
823,Prošle subote sam bio na koncertu Azalea.,Koncert je bio nevjerojatan.,Moram biti u prvom redu.,Nakon predstave sam otišao iza pozornice da je upoznam.,Azalea je bila super.,Neću se vratiti na drugi koncert.,1
824,Eric je uvijek bio prekomjerno debeo.,Njegova novogodišnja odluka je bila da se drži diete.,Otišao je u teretanu u siječnju i jeo zdravije.,To traje oko mjesec dana.,Eric je prestao vježbati.,Eric je prestao biti anoreksičan.,1
825,Sally se borila da dobro ide u školi.,Roditelji su odlučili da je treba motivirati.,"Rekli su da ako je dobro prošla u zadnjem semestru, ona bira odmor.","Sally je studirala dan i noć, htjela je uspjeti.","Nakon što je završila s učenjem, Sally je sakupljala drva za vatru.","Sally je dobro prošla, a roditelji su joj se složili da je odvedu na Havaje.",2
826,"Kad sam bio mali, braća i sestre su nam trebali novac.",Smislili smo ideju za štand s limunadom.,Odlučili smo se smjestiti ispred naše kuće.,Prodali smo limunadu nekoliko desetaka ljudi.,Nismo zaradili ništa.,Zaradili smo puno novca za naše potrebe.,2
827,Kao dijete sam volio svjetiljke.,"Kad sam bio stariji, kupio sam malu klip na baterijske lampe.",Stavio sam ih u torbu da ih koristim u slučaju nužde.,"Kasnije, pojavom pametnih telefona, svjetiljke su bile manje potrebne.",Moja kuća je sada puna svjetiljki ne znam što da radim s njima.,Mrzim svoj pametni telefon.,1
828,Terry je mrzio svoje ime.,Htio je cool ime kao Super Metro Volcano Man.,Rekao je majci da želi promijeniti ime.,Majka mu je objasnila da je dobio ime po svom dragom djedu.,Terry je imao 45 godina.,Terry je i dalje bio razočaran.,2
829,Obitelj Parker je tražila novu kuću.,"Tražili su po cijelom gradu, ali nisu mogli naći dom koji su željeli.",Konačno su našli lijep dom koji su voljeli.,Kuća je bila apsolutno prekrasna.,Obitelj Parker je bila frustrirana.,Obitelj Parker se ubrzo preselila u novi dom.,2
830,Tom je odlučio da se danas odveze do kuće svoje djevojke.,Vozio je što je brže mogao iako je bilo puno prometa.,"Kad je ušao u prednji dio kuće, pozvao je na zvono.","Nitko nije odgovorio, ali prednja vrata su bila otvorena.",Tom se počeo smijati.,Tom je počeo brinuti.,2
831,Kelly je akumulator u autu mrtav.,"Pokušala je da skoči, ali nije uspjelo.",Na kraju je odvela u auto radnju.,Provjerili su je za nju i bila je mrtva.,Kelly je bila olakšana što je baterija još uvijek bila dobra.,Kelly je nevoljno platio novu bateriju.,2
832,Joe je kupio skejt sa svojim ušteđenjima.,Odnio je svoj novi skejtbord u park da se pokaže prijateljima.,"Dok je radio trik, Joe je pao i slomio ruku.",Proveo je četiri sata u bolnici da mu se ruka sredi.,"Nakon što je napustio bolnicu, Joe je otišao surfati.",Joe je bio u strahovitim bolovima.,2
833,Maddie je odlučila da je vrijeme za kupovinu za školu.,Bilo je sredinom kolovoza i nastave su uskoro počele.,Pogledala je u popis zahtjeva za tečaj i popis stvari koje treba kupiti.,Onda je pogledala u oglase u novinama za najbolje ponude.,Maddie je posudila svu školsku opremu.,Našla je najbolje mjesto za kupovinu i kupovinu svih svojih potrepština.,2
834,Neil je uživao u kineskoj hrani u Hunanu.,Ali rečeno mu je da je začinjenija hrana u provinciji Szechuan.,Zanimalo ga je i uzeo vlak.,Onda je naručio tanjur riže i rezanca.,Osjećao je da mu usta gore.,Neil je volio jesti kruh.,1
835,Većinu vremena sam proveo spavajući na satovima.,Učiteljica mi je rekla da se probudim jer je bilo teško spavati.,Pokušao sam ostati budan i raditi na nekoliko zadataka.,"Kad me je učiteljica ispratila iz razreda, bila sam sretna.","Kad sam došao kući, otišao sam u krevet.",Učiteljica je bila sretna što sam spavao u pritvoru.,1
836,Amanda je gledala vjevericu kako skuplja žirke.,Amanda je bila fascinirana koliko je vjeverica bila učinkovita.,Amanda je gledala vjevericu kako nosi žirke u gnijezdo.,Amanda je također vidjela kako je vjeverica bila vrlo oprezna prema žiricama.,Amanda voli učiti o prirodi.,Amanda smatra da je priroda dosadna.,1
837,"Terry voli plivati, ali nikad nije naučio roniti.",Uvijek prvi skoči u vodu.,Ovo ljeto Terry odluči da želi naučiti kako da se roniti u vodi.,On vježba ronjenje jako teško svaki dan.,Terry se nada da će se poboljšati.,Terry je odustao od plivanja.,1
838,Peter je bio uzbuđen zbog izleta.,Veselio se posjeti znanstvenom muzeju.,Mjesto je imalo mnogo cool izložbe i interaktivne displeje.,Peter je bio fasciniran fizičkom i svemirskom demonstracijom.,Peter je mrzio znanost.,Peter je odrastao u znanstvenika.,2
839,"Kaylee je otišla raditi u Cedar Point, zabavni park.","Dok je radila u Cedar Pointu, upoznala je Jamesa.",Kaylee i James su se počeli voljeti i ubrzo su počeli izlaziti.,"Godinu dana kasnije, James je zaprosio Kaylee.",Kaylee i James su se vjenčali u jesen.,James je bio tužan zbog prijedloga.,1
840,Joanie je bila na razgovoru za svoj prvi posao.,Bila je vrlo nervozna.,Stvarno je željela dobiti posao u trgovini sladoleda.,Misli da je intervju dobro prošao.,Odbila je posao kad joj ga je ponudio menadžer.,Sljedećeg dana dobila je poziv i ponuđeno joj je posao.,2
841,Ana je bila marljiva majka.,Jednog dana je rezervirala za sebe popodne u spa centru.,Masažirala je cijelo tijelo.,Čak je imala i hidroterapiju.,Rekla je sebi da će jednog dana dobiti masažu cijelog tijela.,Osjećala se veličanstveno opušteno i zadovoljno nakon toga.,2
842,Bob je radio na Mechanical Turku.,Dobio je bonus od 50 dolara.,Bob je bio sretan jer je to bio najveći bonus koji je dobio.,Bob je stavio naočale i shvatio da je to zapravo pet dolara.,Bob je bio još sretniji nego prije.,"Bob je još uvijek bio sretan, ali manje uzbuđen.",2
843,Mama nije htjela kuhati večeru večeras.,Svi smo bili jako gladni.,Rekla nam je da se brinemo sami.,Večeras smo jeli hladne žitarice.,Svi smo bili uznemireni.,To je bio najbolji obrok koji smo ikada imali.,1
844,Marijina obitelj se okupljala na večeri u klubu.,Svi su trebali biti tamo osim Marijinog djeda.,Mary je bila tužna što cijela obitelj neće biti zajedno.,"Kad je došla u klub, bila je iznenađena kad je vidjela svog djeda!",Marija je bila tako uznemirena!,Marija je bila tako sretna!,2
845,Djeca su se igrala unutra kad su čula glazbu.,Trčali su majci i molili za sitnicu.,Dala im je par dolara.,"Pobegao je napolje, stigao je do kamiona sa sladoledom.",Djeca su bacila novac na ulicu.,Djeca su uzbuđena kupila sladoled.,2
846,Htjeli smo otići na plažu jednog vikenda.,"Nakon što smo razgovarali o tome, nismo htjeli voziti.",Nastavili smo tražiti avionske karte na internetu.,"Nakon što smo kupili jeftinu kartu, krenuli smo na aerodrom.",Ušli smo u avion za plažu.,Odlučili smo da nastavimo vožnju pored aerodroma do plaže.,1
847,Susan se probudila rano.,Morala je nahraniti životinje prije posla.,Otkrila je da je njen zec imao zečeve.,Susan je bila vrlo zadovoljna kad ih je vidjela.,Susan je otišla jako ljuta.,Susan se dobro brine o njima.,2
848,Uvijek pokušavam ići na spavanje na vrijeme.,Sinoć sam bio zavisnik gledajući novu TV emisiju.,Prije nego sam se ja svjesno toga bilo je stvarno kasno.,Trebao sam spavati prije nekoliko sati.,Televizijska emisija me je privukla.,Mrzio sam televizijsku emisiju.,1
849,Howard se jednog jutra osjećao sretnim.,Odlučio je provesti cijeli dan uživajući u životu.,"Cijeli dan, dok je bio na poslu, pohvalio je svoje kolege.","Kad je došao kući, odveo je obitelj na film i večeru.",Howard je bio sretan što je imao tako dobar dan.,Howard je sjedio i plakao cijelo vrijeme.,1
850,Čovjek je došao na gradilište zbog posla.,"Stavio je svoj čap, uzeo svoje alate i ušao na teren.","Dok je hodao, velika cigla je pala i udarila ga u glavu.","Čovjek je bio onesviješten, a njegovi kolege su mu pobjegli pomoći.",Njegovi kolege su ga odveli na sigurno i pozvali liječnika.,Čovjek je počeo trčati prema njima.,1
851,Trentova obitelj je imala trgovinu za kampiranje.,Trent je mrzio kampiranje.,Svako ljeto su ga roditelji tjerali da ide u kamp.,Ovo ljeto je Trent bio zadužen za održavanje vatre na vjetru.,Trent je platio dvije čaše sangrije u sobu svojih roditelja.,Trent je bio nemaran i izazvao je ogroman požar.,2
852,George je odlučio kupiti TV.,Našao je vrlo lijep TV koji je želio i otišao ga pokupiti.,"Nekoliko dana kasnije, George se probudio na iznenađenje.",Njegov TV je ukraden.,"Rekao je policiji, koja je rekla da ga neće naći.",Stvari su se ispostavilo baš kao što je on nadao.,1
853,Tommy je imao 17 kad je obojio kosu u ružičasti.,Mislio je da je to pank i kul.,Neki od njegovih prijatelja su se složili.,Njegovi roditelji su mislili da je to glupo.,Sviđa im se novi izgled koji je Tommy odabrao.,Natjerali su Tommyja da mu obrije glavu.,2
