,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
941,Jedného dňa som vyšla von a môjho psa tam nebolo.,Zpanikařil som.,"Nemal som tušenie, kde je.",Zrazu mi volal sused z vedľajšej izby.,Môj pes bol u suseda.,Dal som svojho psa susedovi.,1
942,S manželom som sa stretla v Costco.,Na mojej fotke z členstva nakreslil rohy a divoko flirtoval.,"Neviem, prečo som povedala áno na rande, ale áno.",O päť rokov neskôr sme sa vzali.,Ja ho nemilujem.,Nakoniec sme mali deti.,2
943,Cindy bola v reštaurácii.,A objednala horúcu polievku.,"Ale čašníčka jej zabudla povedať, že miska je horúca.","Takže keď dostala misku od čašníčky, zranila si ruky.",Cindy si prelila ruky studenou vodou.,Cindy pokračovala v držaní polievky.,1
944,"Laura vždy milovala plávanie, ale nikdy sa nesnažila o chrbát.","Zvyčajne sa vyhýba úderom na chrbát, pretože nechce vodu do uší.","Jedného dňa sa rozhodne, že sa bude učiť od skúseného plavca.","Zistí, že miluje chrbát a nedostane vodu do uší.",Tvrdo pracuje na zdokonalení svojej rutiny na paralelných tyčoch.,Odvtedy pláva chrbtom neustále.,2
945,"Jedného dňa som sa rozhodol, že sa chcem prejsť do mesta.","Nebolo to ďaleko od môjho domu, len pár míľ!","Keď som prišiel do mesta, rozhodol som sa zastaviť na kávu.",Vybral som si úžasný malý obchod a sadol som si na obed.,Neznášam bistro štýl stravovania.,Bolo to úžasné!,2
946,Jess nenávidela vaječný šalát.,"Keď jej matka jej priateľa to podávala, vedela, že to musí zjesť.","Práve keď sa chystala ugryznúť, prišiel okolo pes.","Nikto sa nepozeral, tak ju spustila smerom k psovi.",Pes s radosťou zjedol šalát.,Jess sa rozhodla urobiť vaječný šalát.,1
947,Robbie a ja sme na naše výročie išli do nóbl reštaurácie.,Bolo to veľmi elegantné.,"Obaja sme sa museli obliecť formálne, aby sme dostali stôl.",Užívali sme si TEN kurzy počas štyroch hodín.,Robbie a ja sme sa na tú príležitosť obliekli.,Robbie a ja sme nosili šortky do reštaurácie.,1
948,Lonnie mal už moderného života po krk.,Rozhodol sa zmiznúť.,Našiel si v lese jasku a založil si tábor.,"Prvá noc bola desivá, pretože počul výtky a veľa šuškania.",Lonnie sa neukázala.,Po prvých hlukách sa Lonnie usadil na noc.,2
949,Bob musel ísť ráno do práce.,Jeho batéria sa snažila auto naštartovať.,"Zavolal susedovi, aby mu pomohol.",Jeho sused prišiel a pomohol mu naštartovať auto.,Bob prišiel do práce včas.,Bob sa rozhodol ísť na pláž.,1
950,Ava potrebovala letenku cez celú krajinu.,"Obávala sa, že to bude drahé.",Potom jej agent povedal niečo úžasné.,"Získala dosť míľ, aby zaplatila za lístok!","Ava mohla letieť bez toho, aby na lístok minula peniaze.",Ava si vzala autobus na cestu cez celú krajinu.,1
951,Moja priateľka Sharon bola včera nervózna.,"Zistila, že jej spoločnosť ju chce na dôchodok.","Aj keď má dobrý dôchodok, bola stále nervózna.","Pomohol som jej prepísať životopis, aby sa mohla pripraviť na hľadanie práce.",Sharon šla von a zahrala všetky svoje penzijné peniaze.,Sharon sa teraz teší na novú kapitolu svojho života.,2
952,Nita hrávala rummy s otcom.,Prehrala desať zápasov za sebou!,Vsadil svoje body na poslednú hru.,Nita hrála tvrdo a dobre a vyhrala!,"Nita bola taká šťastná, že konečne porazila svojho otca v rummy.",Nita nenávidela rummy.,1
953,Tina mala svoju prvú súťaž v korčuľovaní.,Bola neuveriteľne nervózna.,"Bála sa, že sa niečo pokazí.",Našťastie sa jej darí.,Tina má detskú deku.,Tina sa dostala na druhé miesto v súťaži.,2
954,Neil sa prechádzal po Taj Mahal.,Obdivoval jej krásny dizajn.,"Potom počul smutný príbeh, ktorý za tým stojí.",Neil bol ohromený zjavnou prácou lásky.,"Neil si myslel, že staviteľ sa veľmi nepokúsil.","Neil bol rád, že videl Taj Mahal.",2
955,Mark a Frank sa kúpali v bazéne Markovej rodiny.,Markova matka im priniesla špongiu.,"Mark a Frank sa bavili, keď hádzajú loptu sem a tam.",Ale potom sa nasýtená lopta náhodou trafila do Markovej matky!,Mark a Frank sa veľmi ospravedlnili.,Mark a Frank ju zasiahli.,1
956,"Ty bol nervózny z účasti na letnom tábore, keď nikoho nepoznal.",Prvý deň stretol Sama pri futbale.,V tú noc stretol Brendu pri táborovom ohni.,Na raňajkách nasledujúceho rána stretol Billa.,Všetci sa poobede stretli pri jazere.,Všetci sa stretávali bez neho a on sa cítil vylúčený.,1
957,Vince túžil po niečom sladkom.,Vince nechcel jeho obvyklý dezert zmrzlinu.,Vince šiel autom do Jogurtlandu.,Vince má 10 uncí mrazeného jogurtu.,"Zdieľal ju s roztomilým dievčaťom, ktoré stretol.",Vince vyhodil jogurt.,1
958,Ned sa chcel naučiť hrať basketbal.,Bol v školskej telocvični a sledoval tréningy.,"Čoskoro sa cítil dostatočne sebavedome, aby sám hodil niekoľko obrúčkov.",Tím ho sledoval hrať a povzbudzovali ho.,Tím Neda nenávidel.,"Nedove schopnosti sa zlepšovali, keď cvičil.",2
959,Buck prišiel o dom a prácu.,Hanblivo si sadol na cestu do žobráka.,Potom k nemu prišla žena a povedala mu o úkryte neďaleko.,Buck bol zaujatý a hneď odišiel do úkrytu.,"Buck bol nahnevaný, že žena povedala niečo také.","Buck bol rád, že mu tá žena pomohla.",2
960,Josh mal rád včely.,"Myslel si, že sú dobré pre planétu.","Jedného dňa, Josha bodla včela.",Veľmi to bolelo.,Josh si nalil zvyšok sirupu na palacinky.,Josh už tak veľmi nemá rád včely.,2
961,Minulý týždeň sme s priateľkou kúpili tri lotériové lístky.,"Nie je to niečo, čo robíme normálne.",Zúfalo sme potrebovali peniaze.,Aj tá tá tára šanca sa oplatila.,Rozhodli sme sa ísť do zoo.,"Boli sme radi, že sme vyhrali malú sumu peňazí z lístkov.",2
962,Fred sa vždy zastavil v tej istej kaviarni pred prácou.,Spoznal atraktívnu baristku.,Zamiloval sa do nej.,Nakoniec sa Fred odvážil požiadať ju o rande.,Povedala áno.,"Fred povedal baristovi, aby ho nechal na pokoji.",1
963,Jenny bola v obchode hladná.,"Bývala v rozpakoch a rozmýšľala, čo by chcela zjesť.","Keď prišla k uličke s koláčikmi, vedela presne, čo chce.",Zoberie si koláčiky a ide do prednej časti obchodu.,Jenny kúpila koláčiky.,"Jenny našla žuvačku, ktorú chcela, na prednej strane obchodu.",1
964,Bob zaklopal na dvere a pýtal sa Jenny.,Jenny otvorila a vyšla von k autu.,Jenny a Bob išli do kina.,Bob a Jenny sa dobre bavili.,Bob už nikdy s Jenny nehovoril.,Bob pobozkal Jenny na dobrú noc.,2
965,Mám nový nákladiak.,"Aby som to oslávil, šiel som sa pootravovať.",Prešiel som veľa bahenných kaluží.,Môj nákladiak sa naozaj znečistil.,Potom som umyl auto na príjazdovej ceste.,Môj nákladiak vyzeral potom tak lesklý.,1
966,"Peter bol nadšený, že ide na Sandersovo zhromaždenie v New Hampshire.","Keď Peter vošiel do arény, bola plná tisícov ľudí.","Keď Peter videl Bernieho, povzbudil sa tak nahlas, ako len mohol.","Bol nadšený, že tam môže byť.","Nemohol sa dočkať, kým na neho hlasuje.",Bol verný republikán.,1
967,Josh písal krátke príbehy pre výskumníka.,Výskumník bol ohromený Joshovými príbehmi.,Výskumník sa rozhodol dať Joshu bonus.,"Josh bol šťastný, že dostal bonus.",Josh odmietol prijať peniaze a skončil s prácou.,Josh použil bonus na opravu svojho rozbitého auta.,2
968,Ethan miloval robiť videá na Youtube.,"Avšak, bol príliš zahanbený, aby nahral nejaké videá.",Jedného dňa sa odvážil a nahral jednu.,Čoskoro mal sto zobrazení!,Ethan chcel natočiť a nahrať ešte viac videí na Youtube.,"Ethan sa rozhodol, že už nikdy nebude robiť videá na Youtube.",1
969,Raz som sa prechádzal v parku.,Prišiel za mnou cudzinec a požiadal o drobné.,"Povedal som mu, že nemám žiadne peniaze.","Ten muž sa láskavo poďakoval, než odišiel.","Cítil som sa vinný, tak som kúpil pre cudzinca reštauráciu.",Možno mu môže pomôcť niekto iný v parku.,2
970,Gina a jej priatelia boli pred školskou knižnicou.,Chceli ísť dnu.,Ale knihovník nebol v knižnici.,"Dievčatá si neboli istá, kde by mohla byť.",Rozhodli sa na ňu počkať.,Gina nenávidela knižnicu.,1
971,Ana sa kúpala v jazere.,Preplávala celé jazero a na druhú stranu sa dostala k člnu.,"Pripravila sa na návrat, ale potom sa zastavila.","Videla obrovskú, desivú rybu plávať vo vode!","Kričala po svojej priateľke, nevedela, čo iné robiť.","Ana sa zaviazala, že už nikdy nebude chodiť na túry!",1
972,Jeden muž kúpil svojmu synovi bicykel.,"Bola to rovnaká značka bicykla, ktorú vlastnil ako chlapec.","Jeho bicykel vydržal, kým z neho vyrástol.",Ale jeho syn sa po niekoľkých týždňoch rozpadol.,Muž sa divil novej konštrukcii bicykla.,Ten muž bol veľmi naštvaný.,2
973,"Jaime chcel požiadať Jacka, aby s ňou šiel na školský ples.",Po škole čakala na Jacka pred hlavnými dverami.,"Keď Jack odchádzal, kráčal ruka v ruke s iným dievčaťom.",Jaime zamrzol a nemohol hovoriť.,"Jaime mu potom povedal, že to s ním skončilo.",Jaime sa k nemu priblížil a objal ho.,1
974,"Billyho priatelia si mysleli, že je to vystrašený mačka.","Vyzvali ho, aby išiel do strašidelného domu.",Rozhodol sa ísť dnu a dokonca tam prespať.,"Napriek tomu, ako bol vystrašený, zostal celú noc.",Billy sa cítil statočne.,Billy preukázal zbabelosť.,1
975,Ana práve porodila dievčatko.,"Chcela, aby jej dievčaťu prepichli uši.",Vzala svoje dieťa do štúdia a dala si prepichnúť uši.,Potom do piercingov pripevnila drobné diamantové špendlíky.,Ana milovala náušnice.,Ana nemala deti.,1
976,Sally chcela urobiť niečo špeciálne pre svoju mamu.,Šla a kúpila jej tucet červených ruží.,"Jej mama ich milovala, keď ich dávali do vázy na stôl.","Zoberali sa ružami, keď jedli večeru.",Sallyina mama po večeri vyhodila ruže.,Sallyina mama ocenila tú námahu.,2
977,Keď som mal 16 ukradol som pár klobúkov.,"Mal som peniaze na to, len som ich nekúpil.","Predtým, ako som mohol opustiť obchod, ochranka ma už chytila.",Dali mi putá a prešli so mnou cez nákupné centrum.,Pripevnili mi medailu na hrudi.,"Tak som sa hanbila, že som už nikdy nekradla.",2
978,"Matt začal hrať baseball, keď mal sedem rokov.",Teraz má sedemnásť rokov a stále ešte nedal homerun.,"Dnes to nebol len jeho posledný zápas, ale aj majstrovstvo.","Na konci deviateho, Matt bol na pálke s dvoma strikes na jeho meno",Matt v poslednej chvíli skóroval touchdown.,Na ďalšom hode odpálil homerun.,2
979,Bola to Caraina sladká šestnásťka.,Mala veľkú párty s priateľmi.,"Keď sa párty skončila, jej rodičia jej povedali, aby išla von.","Keď vyšla von, videla úplne nové auto.",Vzala si auto na prechádzku a poďakovala rodičom.,Na svojich rodičov sa hnevala a utiekla z domu.,1
980,Darlene sa presťahovala do nového mesta a nemá priateľov.,Darlene hľadala police v obchodoch s použitým tovarom pre svoj nový domov.,Zákazník a pokladníčka sa začali rozprávať s Darlene.,"Zdalo sa, že sú priateľskí a majú podobné záujmy.",Rýchlo sa spýtala na pokladnicu a zákazníka.,Darlene urážala pracovný status pokladníčky.,1
981,Jake je jeden z mojich spolubývajúcich.,"Vzal si rok pauzu, aby pracoval ako šéfkuchár v Austrálii.","Keďže jedlo v jedálni bolo pod úrovňou, rozhodli sme sa variť.",Naučil ma variť a ochutnať steak.,Jake nás všetkých dobre nakŕmil celý rok.,Teraz ideme všetci do jedálne namiesto varenia.,1
982,Včera som bola v útulku pre zvieratá.,Hľadal som perfektného psa pre moju rodinu.,Zamilovala som sa do psa menom Toby.,"Po tom, čo sme ho predstavili mojej mačke, sme sa rozhodli, že si ho vezmeme domov.","Toby mi povedal, že nemá rád moju mačku.",Moja rodina mala Tobyho rada.,2
983,Tony bol unavený zo starého chleba.,Zavolal svojej mame a dostal jej recept na chlieb.,Tony si zhromaždil potrebné prísady.,Tony upekl chlieb podľa receptu.,"Bol to jeden z najlepších chlebov, aké kedy jedol.",Tony miloval pizzu.,1
984,Selena bola hudobná umelkyňa s množstvom fanúšikov.,Jeden z nich bol príliš posadnutý.,Sledoval ju na verejných miestach a posielal jej strašidelné správy.,Rozhodla sa ísť na úrady.,"Selena sa postarala, aby bola osoba zatknutá.",Selena išla nakupovať.,1
985,Sam miloval raňajky.,Obzvlášť miloval mrazené vafle.,"Každé ráno, keď sa zobudil, urobil štyri.","Keď sa ráno zobudil, v krabici boli tri, nie štyri.",Sam ráno zjedol tri vafle.,"Sam sa rozhodol, že už nikdy nebude jesť vafle.",1
986,Malé dieťa sa v obývačke vkĺzalo na stoličku.,"Keď stúpal, skĺzla mu noha a spadol na zem.",Chlapec začal veľmi nahlas plakať.,Jeho matka ho počula z kuchyne a ušla k nemu.,Matka dieťa ignorovala.,Matka dieťa utešovala.,2
987,Rick sa snažil zaspať.,Ale okolo jeho izby letela mucha.,Ten hluk bol tak dráždivý.,"Ale bol príliš vyčerpaný, aby sa snažil chytiť muchu.","Zapol rádio, aby sa pokúsil utláčať hluk.","Keď spal, včela ho bodla.",1
988,Moji priatelia chceli minulý týždeň hrať Dungeons and Dragons.,Zhromaždili sme sa s drinkmi a začali sme sa hrať.,"Časom sa to zhoršilo, keď sme stále pili.",Nakoniec sme prestali hrať a len sme sa stretli.,Mali sme sa dobre.,Všetci sme sa rozhodli ísť do Vegas.,1
989,"Jen kričala z okna, že sa o ňu nikto nestará.","Susedia na ňu kričali, aby držala hubu.",Jen kričala ešte hlasnejšie a teraz s nadávkami.,Susedia zavolali políciu.,Jen milovala svojich susedov.,Jen mala policajtov ukázať na jej predných dverách.,2
990,Logan a Maria sa rozhodli natočiť spolu film.,Napísali scenár a najali hercov.,Po veľkej práci bol film konečne hotový.,"Pozvali všetkých, aby sa na to pozreli.",Logan a Maria boli hrdí na ten film.,Logan a Maria sa hanbili za ten film.,1
991,Sam sedel v vlaku a čítal noviny.,Bol na ceste na nový pracovný pohovor.,Sam bol extrémne nervózny.,Prišiel k nemu jeden láskavý muž a ponúkol mu radu.,"Starý muž povedal Samovi, aby šiel domov.",Sam sa poučil z rady starého muža a dostal prácu.,2
992,Dievčatko chcelo šteniatko.,Jej rodičia jej povedali nie.,Začala plakať.,"Plakala a plakala, až kým jej rodičia nesúhlasili.",Išli do útulku a vybrali pekného šteniatka.,Šli do obchodu so zvieratami a kúpili vtáka.,1
993,Sara dychtivo čakala na prvý december.,"Keď sa to konečne stalo, išla do svojej kôlne a vytiahla z nej množstvo krabíc.",Pomaly ich začala rozbaliť a usporiadať ich obsah.,Potom začala ozdobovať vonkajšiu časť domu.,Milovala svetlá.,Sara milovala 4. júla.,1
994,Kate cvičila mesiace.,Tiež sa stravovala zdravým spôsobom.,Jej priatelia ju už dlho nevideli.,"Keď sa im to podarilo, boli ohromení jej oddanosťou.","Kate sa hanbila za to, čo urobila.",Kate bola hrdá.,2
995,Robert bol génius v matematike.,Robert sa viac venoval štúdiu.,Bol pozvaný na štatistickú súťaž pre malé deti.,Bol odhodlaný vyhrať za každú cenu.,Robert tvrdo študoval a na súťaži získal prvé miesto.,Robert sa prestal snažiť a zámerne prehral.,1
996,John bol na výlete.,Zrazu cítil zvláštne búchanie.,Zastavil a skontroloval si pneumatiku.,Bolo to ploché ako palacinky!,Okamžite zavolal pomoc na ceste.,"Povedal svojim priateľom, že príde včas.",1
997,Na jeseň má Samantha vždy chuť na jablkový cider.,V sobotu si vyberá čas na jazdu do sadov.,"Samantha sa prechádza po chodníkoch, aby si vychutnala farebné listy.",Pred odchodom si kúpi pár litrov jablčného vína.,"Samantha miluje jablkový cider, ktorý dostáva z sadovníka.",Samantha nenávidí jeseň.,1
998,John sa neštudoval na skúšku z matiky.,Predpovede počasia volali na sneh.,"Išiel do postele s nádejou, že ho zachráni snežný deň.","Keď sa zobudil, škola bola zrušená.","Johnovi sa uľavilo, že má ďalší deň na štúdium.","John bol naštvaný, lebo snežilo.",1
999,Štyri Páchatelia sa utábořili v Krvavej zálive.,"Mysleli si, že sú v bezpečí, a tak sa nechali vystrašiť.",Šerif bol na ich stopách.,"Našiel ich skoro ráno, keď ešte spali.",Zatkol ich.,Nechal ich ísť.,1
1000,Josie našla pavúka pod posteľou.,Rozprašovala plechovku s lysolom okolo rámov postele.,Josie videla pavúka ako sa plazí po stene.,Zlomila stenu kusom papiera.,Josie milovala pavúky.,Josie nenávidela pavúky.,2
1001,Muž menom Nick kráčal po ulici.,V tráve si všimol malú koženú peňaženku.,Zobral ju a bola plná peňazí.,Nick sa rozhodol dať peňaženku na policajnú stanicu.,"Polícia nikdy nenašla majiteľa, tak ho dali Nickovi.",Nick si potom nechal peňaženku.,1
1002,Ken bol na dovolenke v trópoch.,Učil sa potápať.,Prešiel certifikát a potom sa každý deň potápal.,Čoskoro sa naučil veľa faktov o oceáne a začal ho objavovať.,"Bola to najlepšia dovolenka, akú Ken kedy mal.",Bál sa vody.,1
1003,Jedného dňa som si zapol televíziu.,"Videl som smutné správy, že tam boli rukojemníci.","Chvíľu som sa pozerala a povedali, že rukojemníkov zastrelili.","Plakala som a objala svoju priateľku, ktorá bola so mnou.","Myslím, že násilie je inšpirujúce.","Myslím, že terorizmus je desivý.",2
1004,"Anne vždy chcela jednu z ľalií, ktoré rástli v rybníku.","Boli tak ďaleko, že sa k nim nikdy nedostala.",Jedného leta vzala rake a pokúsila sa ho vytiahnuť.,Na jej šok stále nemohla dostať ľaliu!,"Anne sa rozhodla, že nenávidí kvety.",Anne bola veľmi smutná.,2
