,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
690,Wasichana walienda kwenye baa.,Walifungua akaunti.,Walikuwa na vinywaji vichache.,Mwishowe waliamua kulipa deni lao.,Walienda nyumbani wakizungumza kuhusu usiku wao.,Waliingia kwenye ndege.,1
691,Juma lililopita nililazimika kutoa hotuba kubwa.,Mimi kamwe tayari na mpya tu misingi sana.,Nilidhani ningeingia na kuiigiza.,Nilitumia maneno mazito na kujaribu kuonekana mwenye akili.,Ilifanya kazi na hotuba hiyo ilipokelewa vizuri.,Niliacha kuongea na kwenda nyumbani.,1
692,Bi Jio aliwaita wazazi wa Nate kwa mkutano.,Alisema kwamba Nate alikuwa mwenye kuvuruga na alihitaji dawa.,Wazazi wa Nate walienda nyumbani na kuzungumza kwa muda mrefu.,"Walimpeleka Nate kwa daktari, ambaye aliwaambia wasipewe dawa.",Daktari alipendekeza kwamba Jake apate mashauri badala yake.,"Aliwapa wazazi dawa, ambayo walijaza mara moja.",1
693,Kulikuwa na mahali pa ajabu Italia chini ya barabara kutoka Alice.,Alikuwa akienda huko karibu kila juma.,Yeye hupenda pasta wanazotumia huko.,Siku moja alijaribu kwenda huko na akagundua kwamba walikuwa wamefunga.,Alice alifadhaika alilazimika kuridhika na chakula cha Kichina.,Aliwaalika marafiki zake wote wajiunge naye kwenye mkahawa huo.,1
694,Niliishiwa na tambi.,Niliingia ndani ya gari langu na kukimbilia dukani.,Nilinunua aina ya tambi ninayopenda.,Niliharakisha kurudi nyumbani.,Nilipika tambi.,Nilitupa tambi hizo kwenye takataka.,1
695,Pete alilazimika kukutana na wakala wake wa mali isiyohamishika.,Karibuni angenunua nyumba.,Pete hakuweza kupata mkataba aliopewa na wakala wake wa mali isiyohamishika.,Alitafuta kila mahali nyumbani kwake.,Mwishowe aliipata kwenye karakana.,Pete aliamua itakuwa ni wakati mzuri wa kuchukua safari ya Vegas.,1
696,Fred alipenda bustani ya burudani lakini hakuwahi kupanda roller coaster.,Marafiki wake walimdhihaki kwamba anaogopa kukwea juu.,Siku moja katika bustani ya vitumbuizo aliamua kukabiliana na hofu zake.,Fred alipanda roller coaster iliyo na mwendo wa kasi zaidi na yenye kuogopesha zaidi katika bustani!,Aliamua kwenda nyumbani na kulia.,Alifurahi sana kwamba alifanya hivyo na kupenda bustani hata zaidi.,2
697,Wendy alinunua mafuta ya kuoga kwenye Intaneti.,Alielewa vibaya maagizo hayo na akajitandaza mwili wote.,"Kwa mshtuko wake, ngozi yake ilikuwa imegeuka rangi ya waridi.",Alilalamika mara moja kwa kampuni hiyo.,Wendy alinunua kwa furaha mafuta zaidi ya kuoga.,Kampuni hiyo ilimrudishia Wendy pesa zote na kumwomba msamaha.,2
698,Sikuzote Jackson aliepuka kunywa kileo.,Alijua kwamba kileo ni hatari na kinaweza kudhoofisha uwezo wa mtu wa kufanya maamuzi.,"Hata hivyo, siku moja, mwajiri wa Jackson alimwalika kwenye baa anywe bia.",Jackson alipata kwamba alipenda ladha ya bia.,Aliamua kuwa na watoto wawili.,E aliruka bia yake.,1
699,Mchwa alikuwa na njaa ya chakula cha jioni cha marehemu.,Alitazama ng'ambo ya bwawa na aliona nzi.,Bui huyo aliogelea polepole hadi kwenye nzi huyo.,"Kwa kusikitisha, nzi alimwona akija na kuondoka.",Mchwa huyo hakuwa amewahi kamwe kuwa na tumbo lililojaa hivyo katika maisha yake yote.,Bui alikuwa bado na njaa.,2
700,Oscar hakufanya kitanda chake.,Mama yake sikuzote alitaka afanye hivyo.,Hatimaye aliamua kuanza kutengeneza kitanda chake.,Mama yake alijivunia jambo hilo.,Alimpa chakula cha mwisho.,Alimfokea.,1
701,Siku moja nilikuwa nikitembea msituni.,Niliona nyoka mwekundu akiwa umbali wa mita kadhaa.,Nilikuwa nimepigwa na baridi mara moja.,Nilianza kutembea polepole kwa kurudi nyuma.,Kisha nikakimbia kuelekea nyoka.,Nyoka aliniuma.,2
702,Phil alihisi msisimko mara ya kwanza aliposhinda mchezo wa Blackjack.,Alianza kwenda kwenye kasino mara kadhaa kwa juma.,Hasara zake zilikuwa zikiongezeka haraka kuliko mafanikio yake.,"Kwa muda usiozidi mwaka mmoja, hakuwa na pesa kabisa.",Alifurahi sana alipocheza kamari na kushinda.,Aliamua kwamba alihitaji kufanya jambo fulani kuhusu uraibu wake.,2
703,Binamu yangu aliniuliza kama kuna wakati fulani maishani mwangu ambapo ilikuwa vigumu.,Nilitoa fremu ya picha.,Picha hizo zilionyesha pindi nilipolala hospitalini.,Nilimweleza kwamba nilikuwa mgonjwa wa leukemia.,"Alilia na kunikumbatia, akipendezwa na ujasiri wangu.","Aliondoka kwa hasira, akidai kwamba sikuzote nilibadili habari.",1
704,Mama ya Matthew alikuwa akifanya kazi kwenye kompyuta.,Matthew alipiga kelele.,Matthew aliteswa.,Mama ya Matthew alilegeza msimamo wake na kuacha kazi yake.,Mama ya Matthew alimaliza kazi yake yote kwenye kompyuta.,Mama ya Matthew alimweka Matthew katika kona yake ya muda wa kupumzika.,2
705,Tine alitaka kujiunga na timu ya mbio za masafa marefu.,Alitumaini kwamba alikuwa na haraka ya kutosha.,"Kwa mwezi mmoja kabla ya majaribio, aliendesha peke yake.",Kila asubuhi aliamka mapema ili kukimbia kwa kilometa nyingi.,Tine alifanya timu na wakati bora ya mtu yeyote.,Tine aliketi kwenye sofa na kula bonboni badala ya kujaribu nje.,1
706,Nilikuwa nikiwinda mara nyingi.,"Mara ya mwisho nilipoenda nyumbani, niliwinda usiku.",Nilikaa kimya kwa muda mrefu.,"Hatimaye, nikaona kitu fulani kikisonga katika giza.",Nilipuuza na kwenda nyumbani.,Ilikuwa punda ambaye niliweza kumfuata na kumwua kwa mafanikio.,2
707,Jack na Chad walipanda chini ya ukuta wa Grand Canyon.,"Jack alitua kidogo ili kupiga picha, akainama ili aweze kupiga picha vizuri.",Jack aliketi kimakosa juu ya mti wa cactus.,Sasa sindano zilikuwa zimeingia ndani ya suruali ya Jack.,Ilichukua dakika 20 kuondoa sindano na kuendelea kupanda.,Jack aliweza kupanda bila maumivu yoyote.,1
708,"Amy, Lynn na Kim walitembea hadi kwenye duka lililokuwa karibu na nyumba ya Lynn.",Wakati huo waliona Lynn akimpenda Jim.,Alikuwa mtoa-mikate katika duka.,Waliacha na kuzungumza naye kwa muda.,Jim alimwomba Lynn watoke pamoja.,Lynn alimwambia Jim kwamba yeye ni unattractive.,1
709,Riley hakupendwa sana shuleni.,Alivaa nguo za kuchekesha.,"Siku moja, rafiki yake alipendekeza wafanye marekebisho ya rangi.",Riley alikubali kubadili tabia yake.,Riley alionekana kuwa na afya nzuri na alipokea ukaribishaji mzuri.,Riley aliacha kuwa rafiki.,1
710,Ann ana mimba.,Alifurahi sana kujua hili kwa sababu siku zote alitaka mtoto.,"Baada ya miezi michache, alipata mimba.",Jambo hilo limemhuzunisha sana.,Ann ana huzuni nyingi.,Ann anafurahi kwamba hauko mjamzito.,1
711,Aya alitaka kuwa mwanamitindo.,Alifikiri kwamba alikuwa na nafasi tangu yeye alikuwa mwembamba na pretty.,Kwa hiyo alijiunga na mashindano ya kila mwaka ya kuwa mwanamitindo ya mji wao.,Alishangaa sana aliposhinda shindano hilo.,Aya alifurahi sana kuhusu matokeo ya mashindano hayo.,Aya alihuzunishwa sana na matokeo ya mashindano hayo.,1
712,Jared alipewa adhabu ya kukaa nyumbani kwa juma moja.,Hakuosha chumba chake kamwe.,Wazazi wake walimwambia kwamba angepata siku za kupumzika ili asafishe vumbi.,Alizunguka-zunguka akipaka vumbi nyumba nzima.,Wazazi wake walimpa siku tatu za likizo.,Wazazi wake walimfukuza nyumbani.,1
713,Anna alikuwa akitembea kwenda shuleni asubuhi moja.,Aliingia katika njia kuu ya kutembea kwa miguu.,Gari moja lilimgonga ghafula.,Anna alipondwa na mguu wake ukavunjika.,Anna aliwashtaki lakini hakupata chochote kwa sababu hawakuwa na bima.,Anna alienda kwenye klabu na kucheza dansi usiku kucha.,1
714,Dave alikusanya vifaa vyake vyote vya ufuo.,Alichukua siku ya mapumziko ili aweze kuitumia kwenye ufuo wa bahari.,Alipotoka nje aligundua ilikuwa giza sana.,Anga lilikuwa limejaa mawingu meusi ya dhoruba.,Dave alivunjika moyo sana!,Dave alifurahi sana!,1
715,Ron na Kim walitaka nyumba mpya.,Ron aliamua kufanya kazi ya ziada kazini kadiri alivyoweza.,Katika miaka michache alikuwa amehifadhi mshahara wake wote wa ziada na alikuwa na fedha nyingi.,Yeye na Kim walianza kununua nyumba mpya kubwa zaidi.,Walinunua nyumba nzuri katika ujirani mpya.,Wote wawili walinunua magari ya michezo kwa pesa hizo.,1
716,Niliandika kitabu cha kielektroniki kilichohitaji jalada.,Nilifanya vifuniko kadhaa vya vitabu katika Photoshop.,Niliwaeleza watu kadhaa kuhusu vitu nilivyoumba.,Niliwauliza watu wapigie kura kifuniko cha A au kifuniko cha B.,Sina kompyuta.,Watu wengi walipenda jalada la A.,2
717,Tulinunua mlingoti mpya wa paka juma lililopita.,Ile ya zamani ilikuwa imechakaa sana.,Paka wetu ni mkali sana.,"Kama msalaba huo haukutengenezwa kwa sisal, atakana.",Paka alikubali ile nguzo mpya iliyotengenezwa kwa sisal.,Paka huyo alikataa nguzo mpya ya sisal.,1
718,Daniel alitaka kujitambulisha kuwa mwandishi.,Daniel alianzisha tovuti ambapo angeweza kuchapisha makala aliyoandika.,Tovuti hiyo ilijengwa polepole na kupata umakini.,Kujenga na kupata kulikuwa polepole sana kwa Danieli kufanikiwa.,Daniel alichukia kuandika.,Daniel alihitaji kupata kazi halisi.,2
719,Jeff alikuwa na mpira wa kikapu mkononi mwake.,Gary alikuwa akipunga mikono yake hewani tangu alikuwa wazi kwa risasi.,Jeff alimpuuza na kukimbia kuelekea kwenye mpira.,Walinzi wawili walikuwa wakimkaribia.,Walinzi walimwibia Jeff mpira.,Gary alishukuru kwa sababu ya kunihangaikia.,1
720,Baba alitupeleka msituni kupiga kambi.,Alitufundisha jinsi ya kuwasha moto kwa kutumia vijiti.,Alitufundisha jinsi ya kutengeneza mahema yetu wenyewe.,Tulilala tukihesabu nyota angani.,Hatutaweka kambi tena kamwe.,Tulifurahia sana kupiga kambi.,2
721,"Mwishoni mwa juma, nilienda sokoni.","Kwa kuwa vitu kadhaa vilikuwa vikiuzwa, nimeviangalia.",Baadhi ya bidhaa hizo zilikuwa mboga na chupa za maji ya matunda kwa punguzo la asilimia 50.,Nilichukua vitu kadhaa na kwenda kwenye kibanda cha kuuzia.,Nilipenda kupata biashara nzuri.,Niliamua kutupa mpira wangu wa kucheza mipira kwenye kaunta.,1
722,Joey alifanya kazi katika kampuni nzuri lakini muda wake ulipunguzwa.,Kampuni hiyo ilisema kwamba ilibidi wamwachie na kumwachisha kazi.,"Mara moja, Joey alianza kutafuta kazi nyingine.",Ilikuwa vigumu kwake kupata kazi lakini alipata kazi ya kumtafuta kila mahali.,Hatimaye Joey alipokea simu kutoka kwa mwajiri wake na akapata kazi hiyo.,Joey alitumia siku zake kucheza michezo ya video.,1
723,Joe aliishi maisha ya upweke.,Yeye hakuwa na jambo la kufanya ila kutazama televisheni.,Siku moja aliamua kukutana na watu kwenye orodha ya watu wanaotafuta habari.,Aliweza kupata marafiki wapya.,"Joe aliagiza vituo vipya vya televisheni, lakini bado hakuridhika.",Alikuwa na furaha zaidi sasa kwa kuwa alikuwa na marafiki fulani katika maisha yake.,2
724,Amy alikuwa na mkazo mwingi wakati wote.,Rafiki yake alimshauri afikirie.,"Amy alikuwa na shaka, lakini alikubali kujaribu.",Alienda darasani na kupumua na kuzingatia.,Alianza kufundisha kutafakari siku iliyofuata.,Ilimsaidia sana kiakili.,2
725,Nya alijaribu kula vyakula vyenye afya na kuzingatia uzito wake.,Lakini usiku mmoja alitamani sana chakula cha kufariji.,Aliamua kuagiza kuku aliyeokwa na mchuzi wa viazi.,Alikula chakula chenye mafuta kwa furaha.,Nya aliamua kula chakula kilekile kila siku.,Baadaye Nya alijuta kula chakula kisichofaa afya.,2
726,Mshiriki wangu wa chumba alikuwa mgonjwa.,Alibaki nyumbani bila kwenda kazini na shuleni.,Alilala siku nzima.,"Mwishoni mwa siku hiyo, alikuwa amepona.",Aliamua kwamba kupumzika kumemsaidia.,Alitumaini kwamba karibuni angekuwa mgonjwa tena.,1
727,Ted na marafiki zake walienda kwenye bustani kupanda mlima.,Walianza kutembea.,"Baada ya saa mbili, walichoka na kupumzika.",Walimaliza safari yao na wakawa juu.,Ted aliingia kwenye gari lake na kurudi nyumbani.,Maoni yalikuwa mazuri na Ted alifurahi kwamba walikuwa wamekuja.,2
728,"Kwa kawaida hali ya hewa huwa yenye utulivu na joto asubuhi, katika Florida.","Hata hivyo, asubuhi ya jana kulikuwa na upepo mwingi.",Majani ya mitende yalikuwa yakivuma kwa nguvu sana hivi kwamba yalipakata madirisha.,Niliwasha televisheni na onyo la kimbunga likawashwa!,Kimbunga kilikuja katika vitalu viwili kutoka kwenye nyumba!,Kwa hiyo nikaenda nje kucheza.,1
729,Nimekuwa kwenye risasi ya sanaa hivi karibuni.,Nilipokea kitabu cha maagizo ya kuchora kwa ajili ya Krismasi.,Kitabu hicho kina orodha ya vitu vya lazima vya kuchora.,Nilienda dukani siku nyingine na kununua kile nilichohitaji.,Niliamua kwamba sipendi kuchora.,Nilienda nyumbani na kufanya mazoezi ya kuchora.,2
730,Lisa alianza kutambua kwamba hakufurahia kujifunza biashara.,Alitaka kujifunza sanaa lakini alihangaikia kupata pesa.,"Hatimaye, siku moja alipata ujasiri wa kuacha shule.",Rafiki zake na familia yake walimwambia kwamba ilikuwa upumbavu kuacha shule.,Lisa alikuwa bado na uhakika kwamba uamuzi wake ungemletea furaha.,Lisa alipata digrii ya biashara.,1
731,Mary alitaka kwenda kutazama sinema ya usiku.,"Kwa kusikitisha, alikuwa na shule na wazazi wenye sheria kali.",Alingoja hadi watu wote walipolala kisha akaondoka polepole.,Alitazama sinema hiyo pamoja na marafiki na akafurahia sana.,"Wazazi wake walipomkamata, alipewa adhabu ya kutotembea.",Marafiki wa Mary walimvunja moyo sana.,1
732,Ivy alikuwa ameombwa aende naye kwenye tarehe isiyo ya kawaida.,"Peter, mpenzi wake, alikuwa amemwomba aende matembezi!",Ivy alikubali.,Walienda msituni na kutembea kwa saa nyingi.,Baadaye walitazama machweo kutoka kwenye mwamba.,"Ivy alirudi nyumbani, na hakuzungumza na Peter tena kamwe.",1
733,Mwanamume mmoja alienda kubuni mnara mrefu zaidi ulimwenguni.,Alifanya mipango ya kuijenga ikiwa na urefu mara mbili ya ile iliyo juu zaidi.,Alipeleka ramani kwa mjenzi ili ajenge.,Mjenzi alimwuliza anajenga mnara huo kwa urefu gani.,Mtu huyo hakuwa mbuni wa majengo.,Mtu huyo alijenga mnara huo na ulikuwa mkubwa.,2
734,Lauren na dada zake wanatembelea Jacksonville Florida wiki hii.,Siku ya mwisho ya safari yao wanataka picha pamoja.,Lauren na dada zake wanapiga picha mbele ya mkahawa mzuri.,Anafanya picha hiyo iongezwe na kumtumia kila dada nakala moja.,Alipendezwa kuona jinsi yeye na dada yake walivyofanana.,Alirarua picha hiyo na kuitupa.,1
735,Liz alikuwa akimtunza mvulana wa miaka 5.,Alitaka kucheza mchezo wa kuficha.,Alimpata mara kadhaa lakini akaondoka.,Alikuwa akihangaika sana alipokuwa akitafuta mume wake katika nyumba yote.,Liz alichoshwa na mchezo huo na kulala kidogo.,Liz alifurahi alipomsikia akicheka kutoka katika chumba cha ndani.,2
736,Mark alikuwa amechelewa kwenda kazini.,Alijaribu kufika kwa wakati kwa kuendesha gari kwa kasi zaidi ya ile iliyowekwa.,Polisi wa barabarani alimzuia.,Alipewa tiketi ya kupita kiasi.,"Mwishowe, Mark alichelewa kwenda kazini.",Mark alikuwa mapema kazini.,1
737,Sikuzote Amy alitaka kucheza filimbi.,Siku ya kwanza ya bendi alimwambia mwalimu hivyo.,Alifanya mazoezi ya kupiga filimbi kila siku kwa juma moja.,Ilikuwa vigumu sana kucheza filimbi.,Amy alikuwa mwenye kujitoa sana.,Amy hakuvutiwa sana na filimbi.,1
738,Bryan alikuwa akinunua matunda kwa ajili ya familia yake.,Alitazama kila mahali kwenye meza hiyo lakini hakuweza kuchagua tunda.,"Mke wake alichukia zabibu, binti yake alichukia matofaa.",Hata mwana wake alikuwa mlaji wa matunda mwenye kutaka vitu vingi!,Bryan alichukua tambi.,Bryan aliamua kununua ndizi.,2
739,Emily alimpeleka mtoto wake kwenye bustani ya wanyama.,"Waliona wanyama wengi, kutia ndani simba.",Mtoto wake aliogopa sana simba.,Alianza kulia na kulia.,Mtoto wa Emily alitembea karibu zaidi na simba.,Emily alimchukua mtoto wake ili kumfariji.,2
740,Kim angeweza kupata mtoto wa mbwa ikiwa angefunga kikapu kwenye mchezo.,Alifanya mazoezi siku nzima nyumbani.,Alifanya mazoezi katika jumba la mazoezi baada ya shule pamoja na timu yake.,Hatimaye siku ya mchezo mkubwa ikafika.,Kim alifunga kikapu na kupata mtoto.,Kim alihuzunika wakati familia yake ilipopata mtoto.,1
741,Karen alikuwa mchezaji wa mpira wa miguu.,Timu yake haikuwa ikifanya vizuri sana.,Mkufunzi wake aliwapa hotuba yenye kuchochea sana.,Kila mtu alianza kufanya mazoezi na kufanya kazi kwa bidii zaidi.,Karen aliboresha hali yake katika timu.,Karen alihisi kwamba hafai baada ya kusikiliza hotuba hiyo.,1
742,Kayla hakuwa amehudhuria tukio la kijamii kwa karibu miaka mitatu.,Alikuwa na wasiwasi mwingi sana.,"Kadiri alivyokaa muda mrefu bila kuongea, ndivyo mambo yalivyokuwa magumu zaidi.",Ndugu yake alihangaika naye akampeleka kwa mtaalamu wa akili.,Kayla alifikiri kwamba huo ndio uliokuwa mkutano bora zaidi wa kirafiki ambao amewahi kuwa nao.,Kayla alimwambia mtaalamu huyo kwamba alikuwa na mwelekeo wa kujiua na akamwomba msaada.,2
743,Ricky alianguka alipokuwa akitembea msituni.,Aliogopa sana!,Alifikiri alikuwa ameanguka katika patch ya sumu ivy.,Kisha akatumia kitabu chake cha kuongoza wanyama ili kutambua mmea huo.,Alifurahi kujua kwamba alikuwa amekosea.,Ricky alikuwa amezama kabisa kutokana na kuanguka kwenye dimbwi.,1
744,Mume wangu anapenda sana aiskrimu ya Blue Belle.,"Muda mfupi uliopita, Blue Belle alipata kumbukumbu na kuacha kutengeneza.","Mwanangu anafanya kazi katika Kroger, hivi karibuni walikuwa na mkutano kuhusu Blue Belle.",Ice cream ya Blue Belle iliwasili Kroger wiki iliyopita.,Mume wangu anashukuru sana!,Mume wangu ameshuka moyo sana!,1
745,Oni hakuwa amewahi kufanya wonyesho mbele ya watazamaji.,Lakini aliingia katika maonyesho ya vipaji akitumaini kushinda tuzo kuu.,Alifikiri kwamba atajitahidi kadiri ya uwezo wake.,Oni aliimba katika onyesho hilo na kila mtu akapongeza.,Oni alishinda maonyesho ya vipaji kwa kuimba kwake kwa ajabu.,Onyesho la vipaji lilimwambia Oni asirudi kamwe.,1
746,Ralph huchukia kununua vitu.,Mama yake humlazimisha kwenda.,Wako hapo kwa muda mrefu.,Ralph humsaidia mama yake kupakia na kupakua vyakula.,Mama ya Ralph anamwadhibu kwa kukataa kusaidia.,Alishangaa mama yake alipompa pesa kwa kumsaidia.,2
747,Kayla alichukua kitabu kutoka kwa dada yake.,Alileta kitabu hicho kwenye mkahawa ili akilisome.,Kayla alitapika bila kukusudia baadhi ya latte yake ya vanila kwenye kitabu.,Mara moja alienda nyumbani kumjulisha dada yake.,Kayla alikuwa mtoto pekee.,Dada yake alikuwa na hasira!,2
748,Lenny alitaka kutazama sinema.,Aliendesha gari kwenda kwenye video ya Hollywood.,Lenny alikodi sinema tatu za kutisha.,Lenny alienda kwenye nyumba iliyo jirani na kununua pizza katika duka.,Alirudi nyumbani na kutazama filamu zake zote.,"Alipofika nyumbani, alijitayarisha kurudisha filamu zake tatu.",1
749,Laura alieleza hadithi ya kusomea suti za moto katika miaka ya 60.,Umati ulipata hasira baada ya kujua habari hiyo ya kibinafsi.,Laura aliwahakikishia watu kwamba hilo lilitukia zamani.,Alijiunga na kampeni ya kuwa rais.,Kisha Laura akaondolewa madarakani na nchi.,Kisha Laura akachaguliwa na nchi.,2
750,Charlie alitaka kuwa afisa wa polisi huko Hawaii.,Alipita mitihani yake na akaajiriwa huko Honolulu.,Charlie alipenda kushirikiana na jamii.,Charlie hakupenda kiasi cha ufisadi katika kikosi hicho.,Charlie alianza kupokea rushwa.,Charlie aliapa kubadili mambo ikiwa angewahi kufanywa mkuu.,2
751,Nilikuwa na mbwa wawili waliokuwa na uhusiano wa karibu sana.,Mbwa huyo mzee aliugua sana na akauawa.,Mbwa mdogo alikuwa mpweke sana.,Mbwa wa jirani yetu amekuja kucheza.,Mbwa wetu anafurahia kuwa peke yake nyumbani.,Mbwa wetu anahisi vizuri zaidi anapocheza na mbwa mwingine.,2
752,Watu wanaokaa na Sean wanatambua kwamba nguo na kitanda chake kinaanza kunuka.,Wanamwambia kwamba anahitaji kusafisha nguo zake za kufulia hivi karibuni.,"Mwanzoni Sean anapinga, lakini mwishowe anasafisha nguo zake.",Washiriki wake wa chumba cha kulala wanashukuru kwamba Sean hawezi tena kunuka vibaya.,Washiriki wa Sean wa chumba cha kulala walikasirika sana kwa sababu hakuwa akisikiliza.,Wanamwambia asisubiri tena muda mrefu hivyo kufanya kazi ya kufua nguo.,2
753,"Rafiki yangu anataka kuwa daktari, kwa hiyo alichukua MCAT.","Mara ya kwanza alipofanya mtihani huo, hakupata alama za kutosha.",Alijifunza kwa bidii sana na akachukua tena.,"Wakati huu, alifanikiwa sana!","Hakuzungumza tena juu ya jambo hilo, na hakufanya kazi ya daktari.",Tulimchukua kwa vinywaji kusherehekea.,2
754,Kelly alienda baharini kupumzika.,Mara moja akaenda na kuweka miguu yake ndani.,"Hata hivyo, aliposhuka, wimbi hilo lilimteka.",Mavazi yake yalijaa maji.,Kelly alienda nyumbani kubadili nguo kavu.,Kelly alifurahi sana kuwa na nguo zenye mvua.,1
755,Ben alifurahi sana kwenda kuvua samaki pamoja na babu yake kwa mara ya kwanza.,"Hata hivyo, aliona kwamba kuweka minyoo kwenye ndoano kulikuwa jambo lenye kuchukiza.",Alipigwa kisu kwa kosa na mojawapo ya ndoano hizo.,Punde si punde Ben alitambua kwamba hakufaa kuvua samaki.,Ben alimwuliza babu yake wakati ambapo wangeweza kwenda kuvua samaki tena.,Ben alimwuliza babu yake ikiwa wangeweza kutazama sinema badala yake.,2
