,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
780,Ritz syntyi 12 pennun joukossa.,"Kun hän oli kahdeksan viikkoa vanha, hänet luovutettiin ihastuttavalle perheelle.",He kasvattivat hänet hyvin ja hän eli onnellisen elämän.,"Ritzille kaikki muuttui, kun hänen omistajansa sai syövän.",Ritz oli jäänyt orvoksi ja hänet oli lähetettävä turvapaikkaan.,Hänen omistajansa alkoi juosta 20 kilometriä päivässä.,1
781,Mia rakasti ulkona olemista.,Eräänä kesänä hän päätti kiivetä vuorille.,Hän liittyi vuorikiipeilijöiden ryhmään.,He kiipeilivät hänen alueensa korkeimpaan vuorelle.,-Mia viihtyi.,Mia toivoi voivansa olla sisällä.,1
782,Fredin pomo kutsui hänet propaanin tankkaamoon.,"Hän sanoi Fredille, että hänen oli määrä irtisanoa.",Fred suuttui tästä kovasti.,Hän otti pomonsa kaulakorusta ja heitti hänet alas.,Fredin pomo halasi häntä syleilyyn.,"Fredin työtoverin, joka näki hänen hyökkäävän pomonsa kimppuun, soitti poliisille.",2
783,-Suveni yrittää säästää rahaa.,"Hän on hiljattain leski, joka elää eläkkeellä.",Hän palautti kaksi kolmesta kaapelikopista.,"Sanoin, että antennit toimivat hyvin nyt, kun lähetykset ovat HD:ssä.",Hän osti lisää kaapelikoppeja.,Hän oli iloinen kuullessaan sen.,2
784,"Victor on aina ylpeä siitä, että hän kokeilee uusia ruokia.",Hän ei kuitenkaan ole koskaan syönyt pistaattisia.,Eräänä päivänä hän ostaa purkin pistaasiapitoja syötäväksi kotona.,Hän rakastaa niiden makua.,Victor päättää alkaa ostaa pistaasiapitoja säännöllisesti.,"Victor tajuaa, että hän on unohtanut paidansa saliin.",1
785,Sharon oli pitänyt säkkiä tuntemattomia siemenitä vuosia.,Hän päätti kylvää siemeniä.,"Sharon laittoi ne kasvitaloihin, koska uskoi niiden olevan pieniä kasveja.",Sharon ei olisi voinut olla väärässä!,Hän avasi oluen ja otti ryyppyn.,Ne olivat lopulta valtavat kasvit.,2
786,Ulkona oli ihana päivä.,Emily halusi käyttää hyväkseen upeaa säätä.,Hän päätti mennä puistoon.,"Emily oli pettynyt, kun hän sai tietää, ettei hänen autonsa käynnisty.",Hän pyysi naapuriaan auttamaan.,Hän ajoi autonsa mekaanikalle.,1
787,Tom oli väsynyt jokapäiväiseen elämään.,Hän päätti siirtyä pois verkosta.,"Ensimmäinen viikko oli hyvä, mutta pian häneltä loppui vesi.","Hän kärsi kaksi päivää, eikä löytänyt yhtään.",Lopulta Tom palasi verkkoon.,Tom rakasti ajatusta paastoamisesta.,1
788,Tim halusi oppia tähtitiedettä.,Hän halusi avaruuteen.,Hän oli kuitenkin liian nuori astronautiksi.,Tämä uutinen teki hänet surulliseksi.,Tim työskenteli kovasti koulussa tullakseen sellaiseksi.,Tim vihasi Marsia.,1
789,-Hän on vanhainkodissa.,Hän on tarjoilija.,Hän antoi meille keskuksen kalenterin.,Siinä oli hän pukeutunut pyhän Patriksen päiväksi.,Siskoni näytti hauskalta pukeutuneena.,Siskoni salaili jotain meiltä.,1
790,Fred päätti ostaa Applen osakkeita.,"Osakkeen hinta oli 90 dollaria, kun hän osti sen.",Onneksi he saivat eilen hyvää voittoa.,Osakkeet nousivat sitten 100 dollariin.,Fred katui osakekauppojaan.,Fred oli hyvin onnellinen.,2
791,Jen oli niin varma valmistautuessaan maakunnan oikeinkirjoituskilpailuun.,Hän oli viettänyt viimeisen kuukauden tutkien sanakirjaa joka ilta.,"Kun mehiläinen alkoi, Jen selvisi, kun muut kaatuivat.",Loppu oli kahden viimeisen ja Jenin vastustaja mokasi.,Jen voitti oikeinkirjoituskilpailun!,Jen hävisi oikeinkirjoituskilpailun.,1
792,Kelly ei ole lähtenyt asunnostaan vuosiin.,Menin tänään hänen luokseen tervehtimään.,Hän ei suostunut päästämään minua sisään.,Puhuimme hänen terveydestään.,Kelly rakastaa vieraita.,Kellyllä on agorafobi.,2
793,Emily oli rannalla.,Sää alkoi olla rauhallinen.,Yhtäkkiä alkoi tuuli kovasti puhaltaa.,Anna jäi pelottavan hiekkamyrskyn valtaan!,Hänellä oli ihanaa rannalla.,Onneksi hän pääsi turvallisesti takaisin rantahuoneeseen.,2
794,Andrew ei ollut koskaan ollut vaikeuksissa.,Hänen vanhempansa olivat poissa kaupungista.,Andrewn ystävät tulivat ja halusivat juoda.,Andrew vei vanhempiensa salaisen alkoholin.,"Andrew toivoi, että hänen vanhempansa joisivat alkoholia.",He joivat alkoholia ja joutuivat humalaan.,2
795,Ellen asui ennen maalla.,"Hän kaipaa päiviä, jolloin sähköt ovat poissa.",Eräänä päivänä jäämyrsky aiheutti sähkökatkon hänen kaupungissa asuvassa kodissaan.,Hänelle tuli hyvin kylmä.,"Hän oli iloinen, kun sähkö palasi.",Ellen oli täysin tyytyväinen.,1
796,Jose oli innoissaan.,Hän oli juuri saanut uuden rullalaudan ja halusi kokeilla sitä.,Hän vei sen suoraan skeittipuistoon.,Hän luisteli koko päivän.,Jose oli hauska luistelemassa.,Jose heitti rullalautansa pois.,1
797,Mike istui työpöydällään.,Mutta yhtäkkiä hän tunsi oudon kutinaisen tunteen kädessään.,Hän tunsi jalkojensa kutisevan myös.,Ja sitten hänen kasvonsa.,Mike sai aivohalvauksen.,Mike alkoi nauraa hysteerisesti.,1
798,Jill lähti matkalle viime kuussa.,Hän halusi matkustaa Bostonista Seattleen.,Hänen autonsa hajosi.,Hän vietti tunteja tien varrella odottamassa AAA:ta.,"Jill oli iloinen, että he saapuivat niin nopeasti.",He korjasivat hänen autonsa ja lähettivät hänet matkalle.,2
799,"Rehtori ilmoitti, että perjantaina on koulun tanssiaiset.",Mary innostui tanssista.,Hän halusi Danin pyytävän hänet koulun tansseihin.,Dan näki Maryn käytävällä ja sanoi haluavansa puhua hänelle.,Hän syytti häntä pyörän varastamisesta.,"Hän oli iloinen, kun mies pyysi häntä tansseihin.",2
800,Uusi Organic Avenuen myymälä avattiin New Yorkissa ja minä tarkistin sen.,"Olin innoissani, koska en ollut ennen käynyt.","Kun kävelin sisään, heillä oli upeita salaatteja ja mehua.",Kokeilin kesäsalaattia ja kookosvettä.,"Päätin, etten enää koskaan mene ravintolaan.",Tämä oli uusi suosikkiravintolassani.,2
801,Cindyn huoneessa oli valkoiset seinät.,"Mutta hän valitti, että ne heijastivat liikaa valoa.",Hän päätti maalata seinät sinisiksi.,Hänestä huone oli rauhoittavaa.,Hän vihasi sitä ja vaihtoi mustaan väriin.,Hän oli tyytyväinen tuloksiin.,2
802,Liityin fantasiajalkapalloliigalle ensimmäistä kertaa tänä vuonna.,"Liityin kaverini ryhmään, koska he tarvitsivat vielä yhden henkilön.",En ole koskaan pelannut.,Minä voitin ensimmäisen sijan!,Olin innoissani.,Olin hyvin pettynyt.,1
803,Helen nousi aikaisin töihin.,"Edellisenä iltana satoi lunta, joten hänen täytyi lapioida autonsa ulos.",Lumen puhdistamiseen meni tunti.,"Hän meni kotiin valmistautumaan, kun kuuli tutun äänen.",Hän oli jättänyt suihkun auki.,Helen meni vuokrata suihkuveneen järvelle.,1
804,Valtion koripallo-ottelun jälkeen - toimittajat haastattelivat joukkuetta.,"Dan kysyi, oliko tämä suoraa vai nauhoitusta.","Toimittaja kertoi hänelle, että se oli suora lähetys.","Dan sanoi kameralle, että hänen isänsä oli hänen inspiraationsa.",Dan ihaili isäänsä.,Dan häpeää tätä isää.,1
805,Jeremyllä on selkeä ja vahva persoonallisuus.,Hänellä oli huono työ ja hänet erotettiin.,Hän puhui epämiellyttäviä asioita esimiehelleen ja työtovereilleen.,Siitä lähtien hän on löytänyt töitä vaikeasti.,Jeremyllä on hankala tapa työskennellä.,Jeremy on täydellinen työpaikkaan.,1
806,Fran osti talon rannalta.,Joka päivä nosturit söivät hänen pihansa ötököitä.,Eräänä päivänä nosturit lakkasivat tulemaan.,"Kuukausia kului, eikä nostureita ollut.",Franin piha on täynnä ötököitä.,Fran sai sydänkohtauksen kun hän oli järjestämässä kukkia.,1
807,Joukkueella oli tänään jalkapallo-ottelu.,Olimme innoissamme voitosta.,Kävimme kentällä harjoitellen ennen peliä.,Tiimimme oli yhtenäinen ja työskentelimme yhdessä.,Tiimimme häpeski suoritustaan.,Tiimimme oli tyytyväinen.,2
808,Kelly vihasi matikkatuntia ja oli vaikea oppia käsitteitä.,Hän kamppaili paljon työn kanssa ja etsi usein apua opettajilta.,Hän teki kovasti töitä ja sai hyviä arvosanoja.,Hän oli menossa yliopistoon syksyllä.,Hän jätti opinnot kesken.,Kelly valmistui hyvillä arvosanoilla.,2
809,Sophien mummo oli kuolemaisillaan.,Sophie kävi sairaalassa hyvästelemässä häntä.,Isoäiti antoi Sophielle kallisarvoisen kultamitalonsa.,Hän käski Sophien pitää sen muistoksi.,Sophie itki.,Sophie nauroi hänelle.,1
810,Kellylla oli tänään uusi työhaastattelu.,Hän valmistui kymmenessä minuutissa ja juoksi ulos ovesta.,"Kun hän saapui sinne ja tapasi naisen, hän vastasi kysymyksiin.","Kun haastattelu oli ohi, he sanoivat soittavansa hänelle takaisin.",Kelly toivoi saavansa pian puhelun.,"Kelly toivoi, ettei hän saisi puhelua.",1
811,Don huomasi kärpäsen menevän olohuoneeseen.,Hän päätti iskeä.,"Hän yritti puoli tuntia, mutta se karkasi häntä.",Lopulta kärpäs lensi pois omin neuvoin.,"Don sulki oven, josta se lensi ulos.",Don ei mennyt järvelle enää koskaan.,1
812,Zack ja hänen ystävänsä kulkivat koulun ohi pelottavan talon ohi.,Eräänä päivänä he päättivät mennä sinne.,Zack ja hänen ystävänsä menivät jokaiseen huoneeseen.,Talo oli vanha ja hylätty.,He päättivät pelata siellä baseballia.,He lähtivät kouluun.,2
813,Mia meni kasinolle eilen.,Hän aloitti illan pelaamalla pokeria.,Menetettyään huomattavan summan rahaa hän alkoi pelata kolikkopelejä.,"Hänellä oli melkein rahat loppu, kun lauma RING RING RING.",Mia voitti jättipotin!,Mia menetti vielä enemmän rahaa.,1
814,Portia rakastaa kävellä talonsa lähellä olevassa metsässä.,"Hän kuitenkin huomaa, että hänen lenkkarinsa ovat muuttumassa mutavaksi ja inhottaviksi.",Hän päättää ostaa retkeilysaappaat.,Portia löytää mukavan ja edullisen parin.,Hän on tyytyväinen valintaan.,Hän lahjoittaa saappaat käytettyyn kauppaan.,1
815,Andrew meni naimisiin huomenna.,"Hän oli ostanut sormuksen kuukausia aiemmin, eikä löytänyt sitä!",Hän etsi kaikkialta talossaan.,"Lopulta hän muisti, että se oli jälleen myymälässä, jotta sen koko muutettaisiin.","Andrew oli pettynyt, kun löysi sormuksen.",Andrew oli helpottunut.,2
816,Terry löysi 200 dollaria töistä.,"Hän vei rahat kotiin, mutta epäili, tekikö oikein.",Seuraavana päivänä hän vei rahat töihin ja palautti ne.,"Viikon kuluttua kukaan ei vaatinut rahoja, joten hänen pomonsa antoi ne takaisin.",Hän vihasi päätöstään ja itseään.,"Hän oppi, että rehellisyys maksaa.",2
817,Rakastan pitkiä lämmin suihkuja.,Ne ovat upeita ja hauskoja.,Valitettavasti ne ovat tuhlaajia.,Tuntuu pahalta ottaa niitä.,Siksi otan kaksi joka päivä.,Päätin käydä vain kerran viikossa lämpimässä suihkussa.,2
818,Barry rakastaa baseballia.,Barry päätti mennä katsomaan ammattilaispeliä.,Barry meni stadioniin ja osti lipun.,Sisään tultuaan Barry päätti ottaa oluen.,Barry osti myös hot dogin.,Barry päätti lopettaa pelin.,1
819,Meillä oli hedelmäsuojaa viime vuonna.,Tutkimme eri hoitomuotoja.,Kokeilimme punaviiniä kulhoissa.,"Kun se ei toiminut, ostimme erikoisloukun.",Laitoimme lisää punaviiniä tulosten jälkeen.,Voimme jopa nähdä ansan toimivan.,2
820,Remy piti maidon juomisesta.,Mutta eräänä päivänä hän kaatoi maitoa matolle.,Hän ei edes puhdistanut vuotoa kunnolla.,Seuraavana aamuna hän heräsi hirveän hajuun.,Remy oppi olemaan koskaan vuodatamatta maitoa matolle ja siivoamaan paremmin.,"Remy ajatteli, että olisi hyvä idea vuodattaa enemmän maitoa matolle.",1
821,Heather ja Marcus olivat valmiita seuraavaan askeleeseen suhteessaan.,"He olivat onnellisia, mutta halusivat perheensä lisäystä.","Vaikka he eivät olleet vielä täysin valmiita lapsille, he tunsivat yhä yksinäisyyttä.",He menivät eläinten turvapaikkaan ja rakastuivat kissaan.,He adoptoivat kissan.,He lähtivät turvapaikasta ilman eläintä.,1
822,Monet kävelivät luokkaan.,He kaikki halusivat päästä sinne nopeasti.,Ihmiset alkoivat työntää toisia pois tieltä.,Ne putosivat.,He kaikki palasivat kotiin.,Ihmisjoukko teki monen myöhästymään tunnilta.,2
823,Viime lauantaina kävin Azalea-konsertissa.,Konsertti oli mahtava.,Minun pitää olla eturivissä.,Menin esityksen jälkeen tapaamaan häntä.,Azalea oli tosi siisti.,En mene enää toiseen konserttiin.,1
824,Eric on aina ollut ylipainoinen.,Hänen uudenvuodenlupauksensa oli pitää ruokavaliota.,Hän kävi salilla tammikuussa ja söi terveellisemmin.,Se kestää noin kuukauden.,Eric lopetti sitten liikunnan.,Eric ei enää ollut anorektikko.,1
825,Sally kamppaili kouluun.,"Hänen vanhempansa päättivät, että heidän piti motivoida häntä.","Jos hän pärjää viime lukukaudella, hän saa valita lomat.","Sally opiskeli yötä päivää, hän halusi pärjätä.","Kun Sally oli lopettanut opiskelunsa, hän keräsi polttopuita.","Sally pärjäsi hyvin, ja hänen vanhempansa suostuivat viemään hänet Havaijille.",2
826,"Kun olin lapsi, tarvitsimme veljieni kanssa rahaa.",Keksimme limonadikan.,Päätimme leiriytyä talon ulkopuolelle.,Myimme limonadia muutamille tusinoille ihmisille.,Emme tienanneet yhtään rahaa.,Saimme paljon rahaa tarpeisiimme.,2
827,Rakastin taskulamppuja lapsena.,"Kun kasvoin, ostin pikku klemmin taskulampuille.",Laitan ne laukkuuni hätätilanteessa.,Älypuhelimen myötä taskulamput olivat vähemmän tarpeellisia.,"Talo on täynnä taskulamppuja, joita en tiedä mitä tehdä.",Vihaan älypuhelimeni.,1
828,Terry vihasi nimeään.,"Hän halusi siistin nimen, kuten Super Metro Volcano Man.","Hän kertoi äidilleen, että hän halusi vaihtaa nimensä.","Hänen äitinsä selitti, että poika oli saanut nimensä rakastavasta isoisästään.",Terry oli 45-vuotias.,Terry oli silti pettynyt.,2
829,Parkerit etsivät uutta taloa.,"He etsivät ympäri kaupunkia, mutta eivät löytäneet haluamaansa kotia.","Lopulta he löysivät kauniin kodin, jota rakastivat.",Koti oli aivan upea.,Parkerin perhe oli turhautunut.,Parkerit muuttivat pian uuteen kotiinsa.,2
830,Tom päätti ajaa tänään tyttöystävänsä kotiin.,"Hän ajoi niin nopeasti kuin pystyi, vaikka liikennettä oli paljon.","Kun hän pääsi talon etuovelle, hän soitti ovikelloa.","Kukaan ei vastannut, mutta etuovi oli auki.",Tom alkoi nauraa.,Tomi alkoi huolestua.,2
831,Kellyn auton akku on tyhjä.,"Hän yritti hypätä sen, mutta se ei toiminut.",Lopulta hän vei sen autoliikkeeseen.,Se oli kuollut.,"Kelly oli helpottunut, kun akku oli vielä kunnossa.",Kelly maksoi vastahakoisesti uuden akun.,2
832,Joe osti skeittilaudan säästöistään.,Hän vei uuden rullalautansa puistoon näyttääkseen sitä ystävilleen.,"Joen käsi murtui, kun hän teki temppuja.",Hän vietti neljä tuntia sairaalassa käden asennuksessa.,Sairaalasta poistuttuaan Joe meni surffaamaan.,Joe kärsi kauheita kipuja.,2
833,"Maddie päätti, että on aika käydä ostoksilla.","Oli elokuun puoliväli, ja luokat alkoivat pian.",Hän tutki kurssivaatimuksia ja ostoslistoja.,Sitten hän katsoi lehden ilmoituksia parhaista tarjouksista.,Maddie lainasi koulun välineitä.,Hän löysi parhaat paikat ostoksille.,2
834,Neil oli nauttinut kiinalaisesta ruoasta Hunanissa.,"Mutta hänelle sanottiin, että mausteisempi ruoka on Szechuanin maakunnassa.",Kiinnostunut hän otti junan sinne.,Sitten hän tilasi riisiä ja nuudeleita.,Hänen suunsa tuntui olevan tulessa.,Neil rakasti leivän syömistä.,1
835,- Nukuin useimmiten tunnilla.,"Opettajani käski herätä, koska nukkuminen oli äänekkäästi.",Yritin pysyä hereillä ja tehdä muutamia tehtäviä.,"Olin onnellinen, kun opettajani saattoi minut ulos luokkahuoneesta.","Kun tulin kotiin, menin heti nukkumaan.","Opettaja oli iloinen, että nukuin pidätyksessä.",1
836,Amanda katsoi oravan keräävän tammeja.,Amanda oli kiehtovaa oravan tehokkuudesta.,"Amanda katsoi oravaa, kun se kantoi tammeja pesäänsä.","Amanda näki myös, miten orava oli hyvin valppaana tammenterhojen suhteen.",Amanda nauttii luonnon oppimisesta.,Luonto on Amandalle tylsää.,1
837,"Terry rakastaa uintia, mutta hän ei ole koskaan oppinut sukeltamaan.",Hän hyppää aina veteen ensin.,"Tänä kesänä Terry päättää, että hän haluaa oppia sukeltamaan veteen.",Hän harjoittelee sukellusta kovasti joka päivä.,Terry toivoo parantuvansa.,Terry on lopettanut uinnin.,1
838,Peter oli innoissaan luokkatunnilta.,Hän odotti innolla tiedemuseon vierailua.,Paikalla oli paljon siistejä näyttelyitä ja interaktiivisia näyttöjä.,Peter oli kiehtovaa fysiikan ja avaruuden esityksistä.,Peter vihasi tiedettä.,Peterista tuli tiede.,2
839,"Kaylee meni töihin Cedar Pointiin, huvipuistoon.",Työskennellessään Cedar Pointissa hän tapasi Jamesin.,Kaylee ja James alkoivat pitää toisistaan ja pian he alkoivat seurustella.,Vuotta myöhemmin James kosi Kayleeä.,Kaylee ja James menivät naimisiin syksyllä.,James oli surullinen kosinnasta.,1
840,Joanie oli haastattelussa ensimmäiseen työhönsä.,Hän oli hyvin hermostunut.,Hän halusi todella saada paikan jäätelökaupassa.,Hänestä haastattelu meni hyvin.,"Hän kieltäytyi työpaikasta, kun johtaja tarjosi sitä hänelle.",Seuraavana päivänä hänelle tarjottiin työtä.,2
841,Ana oli ahkera äiti.,Eräänä päivänä hän varasi itselleen iltapäivän kylpylään.,Häntä hierotaan koko kehoon.,Hän sai jopa vesiterapiaa.,"Hän sanoi itselleen, että hän saisi jonain päivänä koko kehon hieronnan.",Hän tunsi lohduttavasti rentoutunut ja tyytyväinen jälkeen.,2
842,Bob oli töissä Mechanical Turkilla.,Hän sai 50 dollarin bonuksen.,"Bob oli iloinen, koska se oli suurin bonuksensa.","Bob otti lasit päähänsä ja tajusi, että se oli itse asiassa viisi dollaria.",Bob oli onnellisempi kuin ennen.,"Bob oli yhä onnellinen, mutta vähemmän innostunut.",2
843,Äiti ei halunnut laittaa ruokaa.,Olimme kaikki hyvin nälkäisiä.,Hän käski meidän huolehtia itsestämme.,Söimme kylmiä muroja illalliseksi.,Olimme kaikki hyvin järkyttyneitä.,"Se oli paras ateria, jonka olemme koskaan syöneet.",1
844,Maryn perhe oli kokoontumassa juhlapäivälliselle klubille.,Kaikki olivat menossa sinne paitsi Maryn isoisä.,"Mary oli surullinen siitä, ettei koko perhe olisi yhdessä.","Kun hän saapui klubille, hän yllättyi nähdessään isoisänsä!",Maria oli niin järkyttynyt!,Maria oli niin onnellinen!,2
845,"Lapset olivat sisällä leikkimässä, kun he kuulivat musiikkia.",He juoksivat äitinsä luo ja kerjäsivät rahaa.,Hän antoi heille pari dollaria.,He juoksivat ulos ja ajoivat jäätelöauton perään.,Lapset heittivät rahat kadulle.,Lapset ostivat jännittyneinä jäätelökoneja.,2
846,Halusimme mennä rannalle viikonloppuna.,"Keskustelimme siitä, emmekä halunneet ajaa.",Etsimme netistä lentokorttia.,Ostettuamme halvan lipun suuntasimme lentokentälle.,Nousimme lentokoneeseen rannalle.,Päätimme jatkaa lentokentän ohi rannalle.,1
847,Susan heräsi aikaisin.,Hänen piti ruokkia eläimet ennen työtä.,"Hän huomasi, että hänen jäniksellään oli pupuja.",Susan oli hyvin tyytyväinen nähdessään heidät.,Susan lähti hyvin vihaisena.,Susan piti heistä hyvää huolta.,2
848,Yritän aina mennä nukkumaan ajoissa.,Eilen katselin uutta tv-sarjaa.,"Ennen kuin tajusin, oli jo myöhä.",Minun olisi pitänyt nukkua jo tunteja sitten.,Televisiosarja oli kiinnittänyt minut.,Vihasin sitä tv-sarjaa.,1
