,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
891,Keira je našla čovjeka za koga je mislila da je čuvar.,"Imao je sjajan posao, impresivnu kuću, i plaćao sve njihove sastanke.","Nekoliko meseci nakon što su se zabavljali, Keira je počela da planira venčanicu.",A onda ju je udario jer je spalila večeru.,Keira je bila ponosna na svog novog dečka.,Keira ne može ostati sa tim nasilnim čovekom.,2
892,Pastir je otvorio kapiju.,Poslao je svog psa na pašnjake da sakupi ovce.,Pas je odveo ovce prema kapiji.,Ovce su se zajedno preselile u ovčare.,Pastir se onda vratio kući.,Pastir je onda pustio ovcu.,1
893,Walter je bio usamljen od kada mu je žena preminula.,Upoznao je lijepu damu na bingou i sprijateljio se sa njom.,Ali osećao se krivim zbog onoga što bi njegova pokojna žena mogla da misli.,Walter je imao živ san u kojem ga je pokojna žena uvjerila.,Zamolio je damu sa bingo da ide na večeru sa njim.,Odlučio je da više nikada ne izlazi.,1
894,Marina je prošla pored biblioteke.,Sklonila je lice da bi izbegla jak vetar koji joj je stigao u lice.,Odjednom je trn udario Marinine noge jako jako.,"Pogledala je prema svojim nogama, ali je postala dezorijentisana.",Volela je da igra golf.,Nije mogla da veruje koliko je vetrovito.,2
895,Juče sam igrao Powerball.,Izbrao sam svoje brojeve iz porodične Biblije.,Kupio sam svoje karte od uglednog online loterijskog agenta.,Nervozno sam se molila dok su izvlačili pobjedničke brojeve.,Nisam pobedio.,Bio sam razočaran kada sam pobijedio.,1
896,Amy je upisana na napredni kurs biljne biologije.,Sledeće nedelje ima test o fotosintezi.,Informacije su složene i duboke.,Napisala je pesmu o tome da bi lakše zapamtila materijal.,Ejmi je onda propala na testu jer se nije pripremila.,Njena pesma joj je pomogla i onda je dobro prošla.,2
897,"Kada sam završio koledž, bio sam tako nervozan da počnem raditi.",Jedva sam spavao nedelju dana pre početka.,Dan kada mi je bilo mučno i nervozno.,"Međutim, poruka čestitke od mojih roditelja me je oraspoložila.",Na kraju sam otišao ranije jer sam bio bolestan.,Imao sam sjajan prvi dan na poslu.,2
898,Sedmogodišnji Ben je otišao da se igra kod svog prijatelja Mikea.,"Mike je pozdravio Bena, i otišli su da se igraju u Mikeovu sobu.",Prvo su se dugo igrali sa Mikovim kvadrokopterima.,Onda su se igrali sa nekim kamionima.,Dobro su se provodili zajedno.,Ali nisu se zabavili.,1
899,"Konobar je umirao od želje da ode kući, ali je još uvek imao sto za jelo.",Konobar je ispisao račun i stavio ga na sto.,Gosti su primetili račun nakon nekog vremena i shvatili su nagovještaj.,Platili su račun i otišli.,"Zahvaljujući tome, konobar je otišao za večeru.",Par je naručio predjela i odlučio šta će jesti.,1
900,Kay se selila nazad kod svoje majke.,Ona je sa žaljenjem spakovala svoje stvari i odvezla se kući svojoj majci.,Njena majka joj je pomogla da raspakira auto.,Nije bilo dovoljno prostora za Kayine stvari.,Kay je morala da stavi neke od svojih stvari u skladište.,Kay je morala da kupi još stvari.,1
901,Devojke su odlučile da se okupe na večeri.,I oni su doveli svoje porodice.,"Nažalost, oni su se posvađali.",Osoblje ih je moralo izbaciti.,Devojke su se potpuno osramotile.,Devojke su se super zabavile.,1
902,Vinny je uvijek nadao da će upoznati pravu filmsku zvijezdu.,Prijatelji su mu govorili da je teško upoznati filmsku zvezdu.,"Međutim, on nije izgubio nadu.",Jednog dana Vinny je vidio Denzela Washingtona kako se šeta.,Vinny je nastavio da hoda.,Vinny je slikao sa njim.,2
903,"Kada sam imao sedam godina, otišao sam na plivanje sa nekim prijateljima.",Nisam znao da plivam u dubokom moru.,Slučajno sam se spustio u dublji deo bazena.,Mislio sam da ću se utopiti!,Moj rođendan je bio najbolji dan ikada.,Spasitelj je skočio i izvadio me iz dubine.,2
904,Smitovi nisu mogli da nađu svoju mačku.,Bojali su se da je izašla napolje i izgubila se.,Svi su bili tužni kada su sjedili ispred božićnog drveta.,Onda su primetili da ih ona gleda sa vrha grana.,Mačka Smitova je majavala na ulaznim vratima.,Smitovi su svi navijali i požurili da zagrle svoju mačku.,2
905,"Umjesto da odmah ode na koledž, Flora je otišla u inostranstvo.",Posjetila je mnoge evropske zemlje i upoznala mnogo ljudi.,"Kada je trebala da ode kući, odlučila je da ostane u Španiji.",Dobila je posao kao nastavnica i imala je mnogo velikih avantura.,Flora se osećala napuštenom jer nikada nije videla Evropu.,Flora je svakog leta posjećovala roditelje da im ispriča svoje priče.,2
906,Džojs je kupila voće pre nedelju dana.,To je bio deo njene novogodišnje rezolucije da bude zdravija.,Zaboravila je na to posle par dana.,Na kraju je njen stan zapalio veoma loš miris.,Džojs je bacio voće.,Džojs je bila srećna sa novim mirisom.,1
907,Ted i neki njegovi prijatelji su otišli na jezero jedno popodne.,Tedovi prijatelji su ga stalno tražili da uđe u vodu sa njima.,Ted nije znao da pliva.,"Ted je odlučio da nema boljeg vremena da nauči, pa je skočio.",Ted se osećao veoma suvo.,"Ted se zamalo utopio, ali su ga spasili njegovi prijatelji.",2
908,Zvala sam Saru na spoj.,Rekla je da.,Bila sam tako uzbuđena zbog našeg zajedničkog sastanka.,"Otišli smo na večeru, a onda u bioskop.",Imao sam užasno vreme.,Moram poljubiti Saru za laku noć.,2
909,"Jednog dana, otišao sam u zoološki vrt sa prijateljima.","Čula sam da u zoološkom vrtu ima lenjaka, i oduvek sam ih željela vidjeti.","Posetili smo skoro sve izložbe, ali nismo videli nijednog lijenca.",Konačno smo našli lijenjaka u posljednjem izložbi.,Odlučili smo da odemo bez posete izložbi.,Bili smo zadovoljni.,2
910,Naučnik otkriva da se bolest počinje širiti.,Radi na lijeku za bolest u svom laboratoriju.,Drugi naučnici se okupljaju da mu pomognu u radu.,Prođe nekoliko nedelja i uspiju da razviju lek.,Osećaju se glupo što su to uradili.,Oni spasavaju svijet.,2
911,Troy je otišao da se igra kod Sama.,Dečki su se igrali sa blokovima i kamionima i medvedima.,Takođe su obojavali i igrali se sa bojama za prste.,Samov tata im je napravio užinu od jabuka i karamelskog umaka.,Troy se dobro zabavio kod Sama.,Troy ne želi da se više igra sa Samom.,1
912,Ivona je uvek bila prekomjerno debela.,Za Novu godinu je odlučila da počne da vežba.,Pocela je da trci svaki dan.,Za dva meseca je izgubila 23 kilograma.,Ivona je bila ponosna na sebe.,Ivona se osećala poraženom.,1
913,India je htela da proba ledenu kafu.,Indija je odlučila da napravi svoju ledenu kafu kod kuće.,Indija je pripremila kafu u mašini za piće.,Indija je onda uzela mlijeko i led za piće.,Onda je popila svoju vruću čokoladu.,"Kada je završila sa pripremom, ona je popila ukusno piće.",2
914,"Betsy je htjela štene, ali joj je mama rekla ne.",Betsy je bila tako tužna i razočarana jer je stvarno želela ljubimca.,Jednog dana je ušla u svoju sobu i našla hrčka u kavezu.,Njena mama joj je ipak kupila ljubimca!,Betsy je bila nervozna jer je to bio glodari.,Betsy je bila veoma uzbuđena.,2
915,Maureen je oduvijek željela da postane nastavnica biologije.,Ona se jako uči da bi postala stručnjak za biologiju.,Njeni prijatelji joj kažu da je biologija previše teška za nju.,"Međutim, ona nastavlja dok ne dobije diplomu.",Maureen je rekla da devojke ne pripadaju naučnim profesijama.,Sada Maureen deli svoju strast prema biologiji sa studentima.,2
916,Kornelija je oduvijek volela da radi rukama.,Odlučila je da pokuša da sama napravi sto.,Pohađala je kurs za drvosječenje da bi naučila da ga gradi.,"Nakon što je završila kurs, Kornelija je napravila lijep sto.",Kornelija je počepala sto za drva.,Kornelija ga koristi kao noćni stol u svojoj sobi.,2
917,Deca su otišla na groblje.,Našli su grob sa lancima.,Neki od lanaca su bili slomljeni.,Uplašili su se i pobjegli.,Nisu htjeli da idu tamo ponovo.,Obožavali su da igraju frizbi.,1
918,Bo i Jim su htjeli da voze brzo.,Odveli su se u automobile u sol u Utahu.,"Bo je skočio u svoj Mustang, a Jim u svoju Corvette.",Trkali su se sedam milja.,Jim je dao Bo masažu.,Jim je pobijedio u trci sa svojom Corvetom.,2
919,Danas je Sali otišla u šetnju.,Volela je da hoda kroz šumu.,Videla je prelijepu rubiju u svom gnezdu.,Sally voli crvenokosice.,Bila je uzbuđena.,Sally smatra da su ptice veoma dosadne.,1
920,Joy je dečko ju je odveo da igraju putt putt.,Nije shvatio da je igrala golf od detinjstva.,Imala je tri rupe u jednoj utakmici.,Pobedila ga je za 18 poena!,Smijao se i tražio da se ponovo igra.,Bio je toliko ljut da više nikada nije razgovarao sa njom.,1
921,Moj nećak je profesionalni kuvar.,Dok je kuhao za nas kod nas odlučio je da se malo pokaže.,Videli smo kako reže luk iza leđa.,Bili smo zadivljeni kako je brzo rezao i nije se posjeknuo.,On je užasan kuvar.,On je fantastičan kuhar.,2
922,Mala sestra je saznala da će imati mlađeg brata.,Bila je uzbuđena dok nije saznala da više neće biti beba.,Onda je počela da se ponaša.,Ona je obojala zidove.,Mala sestra je dobila kolačić za njeno ponašanje.,Sestra je kažnjena timeoutom.,2
923,Ja sam bio na planinarenju ovog leta.,Otišao sam da odem u šetnju od kampiranja sam.,Izgubio sam se jer nisam imao nikakvu opremu sa sobom.,Šetao sam miljama tražeći svoje prijatelje.,Na kraju sam našao neke oznake.,Odlučio sam da ostanem izgubljen.,1
924,Hailey je učestvovala u školskom maratonu.,Ali zaboravila je da ponese svoje tenisice.,Hailey je još uvijek bila odlučna.,Pitala je učitelja da li može da pozajmi njen za danas.,Učiteljica je divljala Halejinoj strasti i pristala.,Hailey je bila slaba volja.,1
925,Jim je kosio dvorište kada mu se kosilica zaglavila na nekom metalu.,Jim je pažljivo pogledao metal i vidio da izgleda kao nakit.,Odnio je komad metala procenitelju.,Procjena mu je rekla da je to stari prsten iz starije civilizacije.,Jim je prodao prsten za 1000 dolara.,Jim je bacio prsten.,1
926,Kyle i Ted su bili na takmičenju u jelu pite.,Sjedili su zajedno ispred svoje pite.,"Kada je takmičenje počelo, oni su se potrudili.",Oboje su imali strašne bolove u stomaku.,Oboje su se osećali sjajno nakon što su pojeli pite.,Kyle i Ted su se toliko razboleli da su obojica izgubili.,2
927,Bob je igrao odbojku.,Odjednom se osetio veoma vrtoglavo i pao je.,Njegovi prijatelji su mu brzo došli u pomoć.,Bob je bio dehidriran od napora.,Bob je rekao da se osjeća nadut od previše vode.,Bobovi prijatelji su mu brzo donijeli vodu da ga hidratuju.,2
928,Kejti je sa užasom shvatila da joj je ponestalo mleka.,Tako je okupila svoju malu decu i otišla u prodavnicu.,Bili su loši u prodavnici i mnogo su vrištali.,Kejti je plakala na putu kući.,Deca su otišla u krevet bez večere.,Kathy ih je odmah odvela u prodavnicu.,1
929,Chuck je uvijek htio da se pridruži debatu u školi.,"Ima sjajne ideje za raspravu, ali se boji javnog govora.",Pohađao je časove govora preko leta da pomogne.,"Čim je počela školska godina, upisao se u tim.",Chuck se pridružio i dobro je prošao.,Chuck je napustio školu.,1
930,Jednom sam se izgubio u šumi.,Bilo je veoma vruće.,Ubrzo sam postao jako žedan.,Osećao sam se kao da ću umrijeti.,"Srećom, moji prijatelji su me našli.",Skoro sam umro od smrzavanja.,1
931,Laura je imala strast prema umetnosti.,Ona je slikala svaki dan nakon nastave.,Slikala je autoportret jednog dana.,Postavila je na internet da svi vide.,Laura je rado pokazivala ljudima svoju umjetnost.,Laura više nikada nije slikala.,1
932,Jason je uvek divio brzim pokretima boksera koje je video na TV-u.,Počeo je da trenira da postane boksač u slobodno vreme.,Trenirao je udare i skakanje konopcem satima svaki dan.,Konačno je bio veliki boksač.,Pobedio je prvu borbu nokautom.,Njegove borbe su bile veoma uzbudljive.,1
933,Naša deca su imala dva dana odmora od škole.,Pa smo odlučili da napravimo zabavno putovanje u Veliki Vuk Lodge.,Deca su uživala u plivanju u akvarel.,Uživali smo u pizzi i priči nakon plivanja.,Zakleli smo se da se nikada nećemo vratiti u Veliki Vuk Lodge.,Svi smo se dobro proveli.,2
934,Tom je bio na autobuskoj stanici vikendom.,Pored njega je bio visok gospodin.,Odjednom je počeo da vrišti.,Tom i svi ostali oko njega su se malo nelagodno osjećali.,Visoki gospodin je tražio od Toma čašu vode.,Tom ga je pitao šta je problem.,2
935,Allie je izgubila 50 funti.,Doktor joj je rekao da treba da izgubi još 10.,Ako izgubi još 10 on će joj skinuti kožu.,Ali je bila na dijeti i vežbala.,Allie je uspela da izgubi 10 funti i da joj uklone kožu.,Ali je povratila svu težinu koju je izgubila.,1
936,Jenny je bila zavisna od slanja poruka.,Jenny je pisala poruke dok je vozila.,Dok je Jenny odgovarala na poruku skrenula je pogled sa ceste.,Jenny je čula klakson i shvatila da je na pogrešnoj strani ceste.,Dženi je nastavila da vozi ravno.,Dženi je jedva da je izbegla saobraćajnu nesreću.,2
937,Elle je htela novi auto.,Otišla je do prodavnice i odabrala savršen model.,Dealer joj je pomogao da napravi plan plaćanja.,Svaki mjesec Elle je platila 500 dolara za cenu auta.,Elle je mrzila da vozi.,Elle je bila veoma odgovorna.,2
938,Džej je imao problema sa autom.,Ušao je u garažu.,Bojao se da će popravka biti skupa.,Ali mehaničar mu je dao dobre vesti.,Rekao je Džeju da će popravka koštati devet hiljada dolara.,Mehaničar je rekao Džeju da je to samo mala popravka.,2
939,Ned je hodao u šumi kada je vidio komad krzna ispod drveta.,"Grumen se počeo kretati, a onda je emitirao male vrištanja.",Ned se približio i vidio da je to hrpa malih opusuma.,Nazvao je lokalnu pomoć divljim životinjama i prijavio je opusume.,Ned je otišao u teretanu posle posla.,Čekao je da spasilac stigne da spasi bebe oposume.,2
940,Donov prijatelj je skinuo Donove hlače pred njegovim maturantom.,Don je bio ljut i posramljen što je na ovaj način izložen.,Don je odlučio da ovaj prijatelj više neće biti njegov prijatelj.,Donova sramota i sramota su rasle.,Don se smije na iskustvo.,Don nikada nije oprostio svom prijatelju.,2
941,"Jednog dana sam izašla napolje, a mog psa nije bilo.",Ja sam se uspaničila.,Nisam imao pojma gde je.,Odjednom me je komšija pozvala iz susednog vrata.,Komšija je imao mog psa.,Dao sam psa komšiji.,1
942,Upoznala sam svog muža da budem u Costcu.,Nacrtao je rogove na mojoj slici i divlje je flertovao.,"Ne znam zašto sam pristala na spoj, ali jesam.","Pet godina kasnije, venčali smo se.",Ja ga ne volim.,Na kraju smo imali decu.,2
943,Cindy je bila u restoranu.,I naručila je vruću supu.,Ali konobarica je zaboravila da joj kaže da je zdjela vruća.,"Kada je dobila zdjelu od konobarice, povrijedila je ruke.",Cindy je otišla i prolila hladnu vodu po rukama.,Cindy je nastavila da drži juhu.,1
944,"Laura je oduvijek volela plivanje, ali nikada nije pokušala da se pomeri leđima.",Obično izbegava udare po leđima jer ne želi vodu u ušiju.,Jednog dana odluči da se predaje plivanju sa stručnim plivačem.,Ona otkriva da voli da se trka leđima i da joj voda ne ulazi u uši.,Ona naporno radi na usavršavanju svoje rutine na paralelnim šipkama.,"Od tada, ona pliva leđima stalno.",2
945,Jednog dana sam odlučio da hoda u grad.,"Nije bilo daleko od moje kuće, samo nekoliko kilometara!",Kada sam stigao u grad odlučio sam da stanem na kafu.,Izabrao sam sjajnu prodavnicu i sjedio na ručak.,Mrzim bistro stil večere.,Divno sam se provela!,2
946,Džes je mrzio salatu sa jajima.,"Kada joj je majka njene prijateljice poslužila, znala je da mora da je pojede.","Baš kad je htela da ugrize, prošao je porodični pas.",Niko nije gledao pa je spustila prema psu.,Pas je sretan pojela salatu.,Jess je odlučila da napravi salatu od jaja.,1
947,Robbie i ja smo otišli u neki restoran za našu godišnjicu.,Bio je veoma elegantan.,Morali smo se obući formalno da bi dobili sto.,Uživali smo u TEN kursu koji je trajao preko četiri sata.,Robbie i ja smo se odjevili za ovu priliku.,Robbie i ja smo nosili kratke hlače u restoran.,1
948,Lonnie je bio umoran od modernog života.,Odlučio je da se skloni.,Našao je prozor u šumi i postavio kamp.,"Prva noć je bila strašna, jer je čuo urlike i mnogo šuškanja.",Lonnie nije bio u kampu.,Nakon početnih zvukova Lonnie se smjestio za noć.,2
949,Bob je ujutro morao da ide na posao.,Njegova baterija se mučila da pokrene auto.,Pozvao je komšiju da mu pomogne.,Njegov komšija je došao i pomogao mu da pokrene auto.,Bob je stigao na posao na vreme.,Bob je odlučio da ode na plažu.,1
950,Ava je trebala avionska karta preko zemlje.,Bojala se da će biti skupo.,Onda joj je agent rekao nešto divno.,Zaradila je dovoljno milja da plati svoju kartu!,Ava je mogla da leti bez da potroši novac na svoju kartu.,Ava je prešla preko zemlje autobusom.,1
